query_genome	query_id	query_length_bp	query_start_0based	query_end_0based	ref_id	ref_length_bp	ref_start_0based	ref_end_0based	orientation	matching_bases	alignment_block_length_bp	ref_span_bp	percent_identity	mapping_quality
FolD11	CM012189.1	5433907	5174765	5212262	NC_030989.1	5212762	79160	116642	opposite	37446	37502	37482	99.8507	60
FolD11	CM012189.1	5433907	5032243	5174686	NC_030989.1	5212762	116729	261035	opposite	142431	144309	144306	98.6986	60
FolD11	CM012194.1	3452555	3172186	3174050	NC_030989.1	5212762	176760	178624	opposite	1864	1864	1864	100.0000	0
FolD11	CM012189.1	5433907	4978631	5031857	NC_030989.1	5212762	261478	314710	opposite	53226	53232	53232	99.9887	60
FolD11	CM012194.1	3452555	3054682	3057774	NC_030989.1	5212762	302182	305276	opposite	3092	3094	3094	99.9354	1
FolD11	CM012187.1	6551299	6122660	6125754	NC_030989.1	5212762	302182	305277	opposite	3094	3095	3095	99.9677	1
FolD11	CM012189.1	5433907	4977832	4978488	NC_030989.1	5212762	314852	315508	opposite	656	656	656	100.0000	60
FolD11	CM012189.1	5433907	4916404	4977056	NC_030989.1	5212762	316373	378043	opposite	60586	61236	61670	98.9385	60
FolD11	CM012189.1	5433907	4846675	4916300	NC_030989.1	5212762	378163	447840	opposite	69517	69627	69677	99.8420	60
FolD11	CM012189.1	5433907	4812197	4846613	NC_030989.1	5212762	447909	482328	opposite	34406	34424	34419	99.9477	60
FolD11	CM012189.1	5433907	4809954	4811987	NC_030989.1	5212762	482741	484774	opposite	2033	2033	2033	100.0000	60
FolD11	CM012189.1	5433907	4609454	4809210	NC_030989.1	5212762	485588	685358	opposite	199439	199574	199770	99.9324	60
FolD11	CM012189.1	5433907	4410970	4609347	NC_030989.1	5212762	685477	883869	opposite	198368	198393	198392	99.9874	60
FolD11	CM012189.1	5433907	4390145	4410669	NC_030989.1	5212762	884011	904545	opposite	20510	20535	20534	99.8783	60
FolD11	CM012189.1	5433907	4318516	4389918	NC_030989.1	5212762	904757	975355	opposite	70319	71150	70598	98.8320	60
FolD11	CM012189.1	5433907	4257433	4317943	NC_030989.1	5212762	976551	1037066	opposite	60432	60566	60515	99.7788	60
FolD11	CM012189.1	5433907	4086173	4257342	NC_030989.1	5212762	1037178	1208360	opposite	171157	171184	171182	99.9842	60
FolD11	CM012189.1	5433907	4049852	4086012	NC_030989.1	5212762	1208547	1244708	opposite	36134	36174	36161	99.8894	60
FolD11	CM012189.1	5433907	3927125	4049665	NC_030989.1	5212762	1244904	1367001	opposite	121742	122529	122097	99.3577	60
FolD11	CM012189.1	5433907	3887152	3926242	NC_030989.1	5212762	1367961	1407053	opposite	39089	39093	39092	99.9898	60
FolD11	CM012189.1	5433907	3856831	3887052	NC_030989.1	5212762	1407151	1437465	opposite	30184	30214	30314	99.9007	60
FolD11	CM012189.1	5433907	3691795	3854135	NC_030989.1	5212762	1440340	1602766	opposite	162224	162329	162426	99.9353	60
FolD11	CM012189.1	5433907	3499319	3691458	NC_030989.1	5212762	1603191	1795353	opposite	192126	192166	192162	99.9792	60
FolD11	CM012189.1	5433907	3494010	3498194	NC_030989.1	5212762	1796692	1800878	opposite	4183	4187	4186	99.9045	60
FolD11	CM012189.1	5433907	3490371	3493302	NC_030989.1	5212762	1801643	1804577	opposite	2928	2935	2934	99.7615	60
FolD11	CM012189.1	5433907	3488105	3489250	NC_030989.1	5212762	1805188	1806335	opposite	1141	1147	1147	99.4769	60
FolD11	CM012189.1	5433907	3484650	3487158	NC_030989.1	5212762	1807841	1810352	opposite	2501	2513	2511	99.5225	60
FolD11	CM012189.1	5433907	3346007	3484171	NC_030989.1	5212762	1810845	1949030	opposite	138140	138193	138185	99.9616	60
FolD11	CM012189.1	5433907	3281771	3345530	NC_030989.1	5212762	1949335	2013098	opposite	63759	63763	63763	99.9937	60
FolD11	CM012189.1	5433907	3051743	3281540	NC_030989.1	5212762	2013317	2243201	opposite	229742	229794	229884	99.9774	60
FolD11	CM012189.1	5433907	3039136	3051583	NC_030989.1	5212762	2243357	2255807	opposite	12441	12454	12450	99.8956	60
FolD11	CM012189.1	5433907	3025092	3038077	NC_030989.1	5212762	2256849	2269835	opposite	12985	12986	12986	99.9923	60
FolD11	CM012189.1	5433907	2973127	3024912	NC_030989.1	5212762	2270015	2321880	opposite	51601	51648	51865	99.9090	60
FolD11	CM012189.1	5433907	2967116	2972290	NC_030989.1	5212762	2322863	2328038	opposite	5173	5175	5175	99.9614	60
FolD11	CM012189.1	5433907	2867201	2907714	NC_030989.1	5212762	2329038	2369608	opposite	40460	40469	40570	99.9778	60
FolD11	CM012189.1	5433907	2618111	2866689	NC_030989.1	5212762	2370133	2619044	opposite	248158	248287	248911	99.9480	60
FolD11	CM012189.1	5433907	2389271	2617944	NC_030989.1	5212762	2619222	2847888	opposite	227983	229349	228666	99.4044	60
FolD11	CM012189.1	5433907	2286280	2388943	NC_030989.1	5212762	2848343	2951162	opposite	102505	102521	102819	99.9844	60
FolD11	CM012189.1	5433907	2174014	2285925	NC_030989.1	5212762	2951524	3095882	opposite	111219	145042	144358	76.6805	60
FolD11	CM012189.1	5433907	1898073	2173664	NC_030989.1	5212762	3096220	3373460	opposite	275569	277053	277240	99.4644	60
FolD11	RBXW01000002.1	5801746	1760944	1761536	NC_030989.1	5212762	3098255	3098847	same	561	592	592	94.7635	60
FolD11	RBXW01000017.1	1929982	95378	101487	NC_030989.1	5212762	3258891	3265001	opposite	6107	6110	6110	99.9509	1
FolD11	CM012189.1	5433907	1796081	1898011	NC_030989.1	5212762	3373547	3474718	opposite	101154	101943	101171	99.2260	60
FolD11	CM012189.1	5433907	1794335	1795699	NC_030989.1	5212762	3475234	3476599	opposite	1364	1365	1365	99.9267	60
FolD11	CM012189.1	5433907	1733839	1792399	NC_030989.1	5212762	3478504	3542459	opposite	58528	63096	63955	92.7602	60
FolD11	CM012189.1	5433907	1674679	1733510	NC_030989.1	5212762	3542878	3601717	opposite	58819	58840	58839	99.9643	60
FolD11	CM012189.1	5433907	1582349	1674433	NC_030989.1	5212762	3601911	3694716	opposite	91994	92687	92805	99.2523	60
FolD11	CM012189.1	5433907	1492041	1582240	NC_030989.1	5212762	3694830	3784473	opposite	89390	90097	89643	99.2153	60
FolD11	CM012189.1	5433907	1462246	1491818	NC_030989.1	5212762	3784708	3814283	opposite	29571	29576	29575	99.9831	60
FolD11	CM012189.1	5433907	1445884	1462065	NC_030989.1	5212762	3814481	3830665	opposite	16180	16184	16184	99.9753	60
FolD11	CM012189.1	5433907	1421424	1445597	NC_030989.1	5212762	3830932	3855104	opposite	24170	24174	24172	99.9835	60
FolD11	CM012189.1	5433907	1343431	1420120	NC_030989.1	5212762	3856476	3933937	opposite	76675	77364	77461	99.1094	60
FolD11	CM012189.1	5433907	1293159	1343005	NC_030989.1	5212762	3934499	3984357	opposite	49841	49858	49858	99.9659	60
FolD11	CM012189.1	5433907	1260251	1292577	NC_030989.1	5212762	3984937	4017268	opposite	32325	32331	32331	99.9814	60
FolD11	CM012189.1	5433907	1256696	1260054	NC_030989.1	5212762	4017571	4020929	opposite	3358	3358	3358	100.0000	60
FolD11	CM012189.1	5433907	1208408	1255847	NC_030989.1	5212762	4021939	4069386	opposite	47430	47447	47447	99.9642	60
FolD11	CM012189.1	5433907	1033565	1208194	NC_030989.1	5212762	4069624	4245217	opposite	174403	175114	175593	99.5940	60
FolD11	CM012189.1	5433907	1006441	1033230	NC_030989.1	5212762	4245472	4272371	opposite	26772	26780	26899	99.9701	60
FolD11	CM012189.1	5433907	928699	1006253	NC_030989.1	5212762	4272567	4350128	opposite	77552	77561	77561	99.9884	60
FolD11	CM012189.1	5433907	925772	928638	NC_030989.1	5212762	4350409	4353281	opposite	2858	2872	2872	99.5125	60
FolD11	CM012189.1	5433907	473786	925094	NC_030989.1	5212762	4353440	4776066	opposite	422357	451396	422626	93.5668	60
FolD11	CM012189.1	5433907	443292	471125	NC_030989.1	5212762	4777187	4805021	opposite	27833	27834	27834	99.9964	60
FolD11	CM012189.1	5433907	378809	442954	NC_030989.1	5212762	4805363	4869705	opposite	64082	64098	64342	99.9750	60
FolD11	CM012189.1	5433907	240143	378535	NC_030989.1	5212762	4870174	5001938	opposite	130917	137739	131764	95.0472	60
FolD11	CM012189.1	5433907	204301	239339	NC_030989.1	5212762	5002774	5037978	opposite	34899	34918	35204	99.9456	60
FolD11	CM012194.1	3452555	28325	28921	NC_030989.1	5212762	5034515	5035111	opposite	557	596	596	93.4564	60
FolD11	CM012189.1	5433907	122829	200720	NC_030989.1	5212762	5041359	5119265	opposite	77871	77907	77906	99.9538	60
FolD11	CM012189.1	5433907	27891	122748	NC_030989.1	5212762	5119350	5195458	opposite	75784	94793	76108	79.9468	60
FolD11	CM012189.1	5433907	25714	27620	NC_030989.1	5212762	5195685	5197591	opposite	1905	1906	1906	99.9475	60
FolD11	CM012189.1	5433907	10750	25200	NC_030989.1	5212762	5198198	5212648	opposite	14449	14450	14450	99.9931	60
FolD11	CM012190.1	5140509	4900670	4923477	NC_030990.1	4914260	1	22812	opposite	22781	22811	22811	99.8685	60
FolD11	CM012190.1	5140509	4857718	4900540	NC_030990.1	4914260	22964	65793	opposite	42805	42831	42829	99.9393	60
FolD11	CM012190.1	5140509	4854968	4857576	NC_030990.1	4914260	65941	68549	opposite	2608	2608	2608	100.0000	60
FolD11	CM012190.1	5140509	4823978	4854872	NC_030990.1	4914260	68656	99551	opposite	30894	30895	30895	99.9968	60
FolD11	CM012190.1	5140509	4818020	4823837	NC_030990.1	4914260	99697	105514	opposite	5816	5818	5817	99.9656	60
FolD11	CM012190.1	5140509	4784670	4817597	NC_030990.1	4914260	106109	139038	opposite	32924	32929	32929	99.9848	60
FolD11	CM012190.1	5140509	4731313	4783749	NC_030990.1	4914260	139949	192386	opposite	52430	52439	52437	99.9828	60
FolD11	CM012190.1	5140509	4691600	4730934	NC_030990.1	4914260	192757	232134	opposite	39151	39169	39377	99.9540	60
FolD11	CM012190.1	5140509	4684952	4691407	NC_030990.1	4914260	232328	238783	opposite	6455	6455	6455	100.0000	60
FolD11	CM012190.1	5140509	4678462	4684746	NC_030990.1	4914260	239013	245299	opposite	6283	6286	6286	99.9523	60
FolD11	CM012190.1	5140509	4443738	4677580	NC_030990.1	4914260	246065	482614	opposite	233733	236295	236549	98.9158	60
FolD11	CM012187.1	6551299	99416	101282	NC_030990.1	4914260	476208	478074	same	1866	1866	1866	100.0000	1
FolD11	CM012189.1	5433907	5336517	5338383	NC_030990.1	4914260	476208	478074	opposite	1866	1866	1866	100.0000	1
FolD11	CM012196.1	2138808	2133997	2135854	NC_030990.1	4914260	476208	478074	same	1857	1866	1866	99.5177	2
FolD11	RBXW01000036.1	44290	18975	20841	NC_030990.1	4914260	476208	478074	same	1866	1866	1866	100.0000	1
FolD11	CM012189.1	5433907	5332988	5334856	NC_030990.1	4914260	476208	478076	opposite	1868	1868	1868	100.0000	1
FolD11	CM012190.1	5140509	4267715	4442851	NC_030990.1	4914260	483369	658518	opposite	175134	175149	175149	99.9914	60
FolD11	CM012190.1	5140509	4163263	4267617	NC_030990.1	4914260	658608	762966	opposite	104354	104358	104358	99.9962	60
FolD11	CM012190.1	5140509	4106513	4162818	NC_030990.1	4914260	763528	819839	opposite	56301	56312	56311	99.9805	60
FolD11	CM012190.1	5140509	4094571	4106271	NC_030990.1	4914260	820472	832173	opposite	11699	11702	11701	99.9744	60
FolD11	CM012190.1	5140509	4074397	4093949	NC_030990.1	4914260	832813	852366	opposite	19547	19554	19553	99.9642	60
FolD11	CM012190.1	5140509	4047832	4074123	NC_030990.1	4914260	852781	879105	opposite	26198	26225	26324	99.8970	60
FolD11	CM012190.1	5140509	3931861	3987738	NC_030990.1	4914260	880251	936144	opposite	55857	55904	55893	99.9159	60
FolD11	CM012190.1	5140509	3790656	3931731	NC_030990.1	4914260	936290	1077391	opposite	141059	141105	141101	99.9674	60
FolD11	CM012190.1	5140509	3762386	3790428	NC_030990.1	4914260	1077627	1105673	opposite	28039	28046	28046	99.9750	60
FolD11	CM012190.1	5140509	3755361	3762278	NC_030990.1	4914260	1105786	1112704	opposite	6917	6918	6918	99.9855	60
FolD11	CM012190.1	5140509	3754440	3754712	NC_030990.1	4914260	1112691	1112962	opposite	271	272	271	99.6324	60
FolD11	CM012190.1	5140509	3750721	3753965	NC_030990.1	4914260	1113542	1116787	opposite	3241	3245	3245	99.8767	60
FolD11	CM012190.1	5140509	3708827	3750394	NC_030990.1	4914260	1117162	1158737	opposite	41560	41575	41575	99.9639	60
FolD11	CM012190.1	5140509	3654103	3708678	NC_030990.1	4914260	1158895	1213458	opposite	54557	54578	54563	99.9615	60
FolD11	CM012190.1	5140509	3579197	3654031	NC_030990.1	4914260	1213551	1288397	opposite	74823	74848	74846	99.9666	60
FolD11	CM012190.1	5140509	3554839	3578914	NC_030990.1	4914260	1288876	1312953	opposite	24075	24077	24077	99.9917	60
FolD11	CM012190.1	5140509	3539194	3554627	NC_030990.1	4914260	1313164	1328597	opposite	15432	15433	15433	99.9935	60
FolD11	CM012190.1	5140509	3468093	3539100	NC_030990.1	4914260	1328706	1399823	opposite	71005	71017	71117	99.9831	60
FolD11	CM012190.1	5140509	3426430	3467563	NC_030990.1	4914260	1400426	1441561	opposite	41132	41135	41135	99.9927	60
FolD11	CM012190.1	5140509	3354987	3426354	NC_030990.1	4914260	1441643	1513020	opposite	71346	71382	71377	99.9496	60
FolD11	CM012190.1	5140509	3268472	3353783	NC_030990.1	4914260	1514157	1599215	opposite	84542	85726	85058	98.6189	60
FolD11	CM012190.1	5140509	3266347	3268253	NC_030990.1	4914260	1599551	1601459	opposite	1901	1908	1908	99.6331	60
FolD11	CM012190.1	5140509	3264617	3265398	NC_030990.1	4914260	1601975	1602755	opposite	780	781	780	99.8720	60
FolD11	CM012190.1	5140509	3227868	3264319	NC_030990.1	4914260	1603086	1639540	opposite	36445	36455	36454	99.9726	60
FolD11	CM012190.1	5140509	3213744	3227435	NC_030990.1	4914260	1639983	1653678	opposite	13689	13695	13695	99.9562	60
FolD11	CM012190.1	5140509	3155857	3210880	NC_030990.1	4914260	1656506	1711680	opposite	54957	55004	55174	99.9146	60
FolD11	CM012190.1	5140509	3124286	3155767	NC_030990.1	4914260	1711775	1743260	opposite	31475	31485	31485	99.9682	60
FolD11	CM012190.1	5140509	3089142	3123870	NC_030990.1	4914260	1743982	1778713	opposite	34708	34741	34731	99.9050	60
FolD11	CM012190.1	5140509	2930091	3088759	NC_030990.1	4914260	1779181	1937867	opposite	158647	158691	158686	99.9723	60
FolD11	CM012190.1	5140509	2922954	2929977	NC_030990.1	4914260	1937987	1945020	opposite	6881	6883	7033	99.9709	60
FolD11	CM012190.1	5140509	2917534	2922831	NC_030990.1	4914260	1945150	1950447	opposite	5297	5297	5297	100.0000	60
FolD11	CM012190.1	5140509	2832692	2917384	NC_030990.1	4914260	1950610	2035318	opposite	84681	84709	84708	99.9669	60
FolD11	CM012190.1	5140509	2593152	2831890	NC_030990.1	4914260	2036214	2276443	opposite	238638	240130	240229	99.3787	60
FolD11	CM012190.1	5140509	2571546	2593075	NC_030990.1	4914260	2276520	2298058	opposite	21509	21540	21538	99.8561	60
FolD11	CM012190.1	5140509	2521224	2571281	NC_030990.1	4914260	2298533	2348600	opposite	50056	50067	50067	99.9780	60
FolD11	CM012190.1	5140509	2494907	2521066	NC_030990.1	4914260	2348760	2374917	opposite	26156	26159	26157	99.9885	60
FolD11	CM012190.1	5140509	2415088	2493627	NC_030990.1	4914260	2376626	2455542	opposite	78076	78178	78916	99.8695	60
FolD11	CM012190.1	5140509	2403643	2414592	NC_030990.1	4914260	2456197	2467156	opposite	10947	10961	10959	99.8723	60
FolD11	CM012190.1	5140509	2344659	2403532	NC_030990.1	4914260	2467283	2526161	opposite	58872	58879	58878	99.9881	60
FolD11	CM012190.1	5140509	2257593	2344383	NC_030990.1	4914260	2526573	2613958	opposite	86610	87359	87385	99.1426	60
FolD11	CM012195.1	2918466	271018	271662	NC_030990.1	4914260	2599873	2600517	opposite	644	644	644	100.0000	1
FolD11	CM012190.1	5140509	2203943	2256913	NC_030990.1	4914260	2614614	2666681	opposite	51948	52880	52067	98.2375	60
FolD11	CM012190.1	5140509	2137163	2203825	NC_030990.1	4914260	2666819	2733485	opposite	66658	66667	66666	99.9865	60
FolD11	CM012190.1	5140509	2086753	2137092	NC_030990.1	4914260	2733564	2783909	opposite	50338	50345	50345	99.9861	60
FolD11	CM012190.1	5140509	2033576	2085981	NC_030990.1	4914260	2784336	2836751	opposite	52404	52415	52415	99.9790	60
FolD11	CM012190.1	5140509	1978256	2033472	NC_030990.1	4914260	2836866	2892199	opposite	55145	55227	55333	99.8515	60
FolD11	CM012190.1	5140509	1953143	1977907	NC_030990.1	4914260	2892708	2917474	opposite	24756	24768	24766	99.9516	60
FolD11	CM012190.1	5140509	1817060	1952772	NC_030990.1	4914260	2918054	3053862	opposite	135648	135717	135808	99.9492	60
FolD11	CM012190.1	5140509	1669574	1816646	NC_030990.1	4914260	3054346	3201469	opposite	146941	146974	147123	99.9775	60
FolD11	CM012190.1	5140509	1658910	1669430	NC_030990.1	4914260	3201617	3212138	opposite	10520	10521	10521	99.9905	60
FolD11	CM012190.1	5140509	1472992	1658214	NC_030990.1	4914260	3212913	3398310	opposite	185100	185194	185397	99.9492	60
FolD11	CM012190.1	5140509	1440108	1471806	NC_030990.1	4914260	3399483	3431185	opposite	31694	31704	31702	99.9685	60
FolD11	CM012190.1	5140509	1379930	1439721	NC_030990.1	4914260	3431464	3491487	opposite	59714	59740	60023	99.9565	60
FolD11	CM012190.1	5140509	1332859	1379421	NC_030990.1	4914260	3491997	3538560	opposite	46557	46567	46563	99.9785	60
FolD11	CM012190.1	5140509	1277559	1332626	NC_030990.1	4914260	3538803	3593882	opposite	55041	55081	55079	99.9274	60
FolD11	CM012190.1	5140509	1235700	1277299	NC_030990.1	4914260	3594216	3635816	opposite	41597	41600	41600	99.9928	60
FolD11	CM012190.1	5140509	1147130	1235369	NC_030990.1	4914260	3636543	3724782	opposite	88236	88241	88239	99.9943	60
FolD11	CM012190.1	5140509	1127406	1146082	NC_030990.1	4914260	3725545	3744330	opposite	18561	18682	18785	99.3523	60
FolD11	CM012190.1	5140509	1058217	1127174	NC_030990.1	4914260	3744690	3813655	opposite	68954	68965	68965	99.9840	60
FolD11	CM012190.1	5140509	1057637	1058079	NC_030990.1	4914260	3813805	3814249	opposite	441	444	444	99.3243	60
FolD11	CM012190.1	5140509	1027245	1057094	NC_030990.1	4914260	3814826	3844926	opposite	29727	29754	30100	99.9093	60
FolD11	CM012190.1	5140509	911854	1027153	NC_030990.1	4914260	3845010	3960323	opposite	115288	115314	115313	99.9775	60
FolD11	CM012190.1	5140509	848078	911777	NC_030990.1	4914260	3960402	4023430	opposite	63019	63707	63028	98.9201	60
FolD11	CM012190.1	5140509	817271	847949	NC_030990.1	4914260	4023560	4054245	opposite	30674	30687	30685	99.9576	60
FolD11	CM012190.1	5140509	787481	816996	NC_030990.1	4914260	4054637	4084154	opposite	29514	29518	29517	99.9864	60
FolD11	CM012190.1	5140509	738381	786933	NC_030990.1	4914260	4084836	4133392	opposite	48551	48556	48556	99.9897	60
FolD11	CM012190.1	5140509	675939	738082	NC_030990.1	4914260	4133763	4195908	opposite	62141	62147	62145	99.9903	60
FolD11	CM012190.1	5140509	590065	675615	NC_030990.1	4914260	4196331	4281910	opposite	85443	85480	85579	99.9567	60
FolD11	CM012190.1	5140509	476837	589973	NC_030990.1	4914260	4282012	4395156	opposite	113120	113147	113144	99.9761	60
FolD11	CM012190.1	5140509	400456	476716	NC_030990.1	4914260	4395281	4469678	opposite	74391	76264	74397	97.5441	60
FolD11	RBXW01000007.1	2135404	2101544	2103410	NC_030990.1	4914260	4466464	4468330	same	1866	1866	1866	100.0000	0
FolD11	CM012194.1	3452555	3373996	3375864	NC_030990.1	4914260	4466464	4468332	opposite	1868	1868	1868	100.0000	0
FolD11	CM012190.1	5140509	372826	399668	NC_030990.1	4914260	4470528	4497373	opposite	26802	26852	26845	99.8138	60
FolD11	CM012189.1	5433907	5416614	5417736	NC_030990.1	4914260	4483803	4484925	same	1033	1122	1122	92.0677	60
FolD11	RBXW01000021.1	63807	0	5443	NC_030990.1	4914260	4486426	4491893	opposite	5443	5467	5467	99.5610	27
FolD11	CM012192.1	4117910	4099569	4107412	NC_030990.1	4914260	4486426	4494273	opposite	7843	7847	7847	99.9490	19
FolD11	RBXW01000007.1	2135404	2120287	2128131	NC_030990.1	4914260	4486426	4494273	opposite	7843	7848	7847	99.9363	16
FolD11	RBXW01000010.1	49849	4178	12023	NC_030990.1	4914260	4486426	4494273	opposite	7845	7847	7847	99.9745	18
FolD11	RBXW01000020.1	42871	16727	24575	NC_030990.1	4914260	4486426	4494273	opposite	7847	7848	7847	99.9873	15
FolD11	RBXW01000005.1	19872	11813	19657	NC_030990.1	4914260	4486427	4494273	opposite	7843	7847	7846	99.9490	16
FolD11	RBXW01000015.1	1558014	1026187	1034034	NC_030990.1	4914260	4486427	4494273	same	7846	7847	7846	99.9873	15
FolD11	CM012194.1	3452555	3293637	3301482	NC_030990.1	4914260	4486428	4494273	same	7845	7845	7845	100.0000	19
FolD11	RBXW01000017.1	1929982	202248	210091	NC_030990.1	4914260	4486428	4494273	opposite	7843	7845	7845	99.9745	60
FolD11	CM012193.1	3386631	3367026	3374789	NC_030990.1	4914260	4486511	4494273	same	7762	7763	7762	99.9871	16
FolD11	CM012195.1	2918466	405833	408906	NC_030990.1	4914260	4489317	4492390	opposite	2811	3073	3073	91.4741	1
FolD11	CM012189.1	5433907	5418751	5421755	NC_030990.1	4914260	4494274	4497278	same	2751	3009	3004	91.4257	60
FolD11	CM012190.1	5140509	364574	372060	NC_030990.1	4914260	4497976	4505468	opposite	7479	7492	7492	99.8265	60
FolD11	CM012192.1	4117910	4056801	4057043	NC_030990.1	4914260	4499774	4500016	opposite	242	242	242	100.0000	1
FolD11	RBXW01000017.1	1929982	191958	197477	NC_030990.1	4914260	4499778	4505359	opposite	5513	5581	5581	98.7816	60
FolD11	RBXW01000017.1	1929982	20209	26056	NC_030990.1	4914260	4499778	4505629	same	5842	5851	5851	99.8462	20
FolD11	CM012190.1	5140509	361870	364419	NC_030990.1	4914260	4505628	4508179	opposite	2548	2552	2551	99.8433	60
FolD11	CM012190.1	5140509	262771	361321	NC_030990.1	4914260	4508869	4607485	opposite	98499	98520	98616	99.9787	60
FolD11	CM012190.1	5140509	259667	262708	NC_030990.1	4914260	4607550	4610663	opposite	3009	3013	3113	99.8672	60
FolD11	CM012190.1	5140509	194213	258605	NC_030990.1	4914260	4611695	4676156	opposite	64244	64263	64461	99.9704	60
FolD11	CM012190.1	5140509	174613	194109	NC_030990.1	4914260	4676279	4695775	opposite	19495	19496	19496	99.9949	60
FolD11	CM012190.1	5140509	161984	174365	NC_030990.1	4914260	4696050	4708432	opposite	12379	12383	12382	99.9677	60
FolD11	CM012190.1	5140509	108776	161555	NC_030990.1	4914260	4708942	4762396	opposite	52761	53461	53454	98.6906	60
FolD11	CM012190.1	5140509	74786	108462	NC_030990.1	4914260	4762755	4792967	opposite	28769	35117	30212	81.9233	60
FolD11	CM012190.1	5140509	56688	74662	NC_030990.1	4914260	4793102	4811077	opposite	17974	17975	17975	99.9944	60
FolD11	CM012190.1	5140509	39839	56317	NC_030990.1	4914260	4811668	4828146	opposite	16343	16373	16478	99.8168	60
FolD11	CM012190.1	5140509	37495	39468	NC_030990.1	4914260	4828569	4830543	opposite	1973	1974	1974	99.9493	60
FolD11	CM012190.1	5140509	35000	36130	NC_030990.1	4914260	4831121	4832251	opposite	1130	1130	1130	100.0000	60
FolD11	CM012190.1	5140509	24785	34521	NC_030990.1	4914260	4832793	4842530	opposite	9734	9737	9737	99.9692	60
FolD11	RBXW01000036.1	44290	30541	35215	NC_030991.1	4589937	14719	19392	same	4602	4674	4673	98.4596	0
FolD11	RBXW01000002.1	5801746	2560712	2605136	NC_030991.1	4589937	36877	81219	same	44304	44431	44342	99.7142	60
FolD11	RBXW01000002.1	5801746	2611177	2615778	NC_030991.1	4589937	87498	92101	same	4601	4603	4603	99.9566	60
FolD11	RBXW01000002.1	5801746	2616110	2619664	NC_030991.1	4589937	92471	96031	same	3536	3561	3560	99.2980	60
FolD11	RBXW01000002.1	5801746	2619780	2633285	NC_030991.1	4589937	96153	109658	same	13505	13505	13505	100.0000	60
FolD11	RBXW01000002.1	5801746	2633396	2683342	NC_030991.1	4589937	109779	159709	same	49920	49950	49930	99.9399	60
FolD11	RBXW01000002.1	5801746	1490185	1491530	NC_030991.1	4589937	250771	252112	opposite	1268	1346	1341	94.2051	20
FolD11	RBXW01000002.1	5801746	2684613	2685557	NC_030991.1	4589937	389288	390232	same	944	944	944	100.0000	60
FolD11	RBXW01000002.1	5801746	2685699	2694983	NC_030991.1	4589937	390392	399677	same	9284	9285	9285	99.9892	60
FolD11	RBXW01000002.1	5801746	2695158	2833492	NC_030991.1	4589937	399855	543192	same	138118	143205	143337	96.4477	60
FolD11	RBXW01000002.1	5801746	2269199	2269828	NC_030991.1	4589937	410552	411181	same	613	629	629	97.4563	5
FolD11	RBXW01000002.1	5801746	1707343	1710355	NC_030991.1	4589937	475970	478979	same	2966	3012	3009	98.4728	60
FolD11	RBXW01000002.1	5801746	2018004	2020902	NC_030991.1	4589937	495520	498418	same	2898	2898	2898	100.0000	60
FolD11	RBXW01000002.1	5801746	2833654	2834384	NC_030991.1	4589937	543385	544115	same	730	730	730	100.0000	60
FolD11	RBXW01000002.1	5801746	2834964	2867439	NC_030991.1	4589937	544668	577230	same	32443	32468	32562	99.9230	60
FolD11	RBXW01000002.1	5801746	2867674	2908445	NC_030991.1	4589937	577482	617650	same	40156	40774	40168	98.4843	60
FolD11	RBXW01000002.1	5801746	2097282	2099844	NC_030991.1	4589937	585515	588087	same	2516	2579	2572	97.5572	60
FolD11	RBXW01000002.1	5801746	1711604	1714180	NC_030991.1	4589937	585516	588087	same	2530	2576	2571	98.2143	60
FolD11	RBXW01000002.1	5801746	2909486	2914691	NC_030991.1	4589937	618672	623878	same	5177	5206	5206	99.4430	60
FolD11	RBXW01000002.1	5801746	2920937	3014299	NC_030991.1	4589937	629826	723204	same	93314	93422	93378	99.8844	60
FolD11	RBXW01000015.1	1558014	1520472	1526496	NC_030991.1	4589937	629836	635860	opposite	6024	6024	6024	100.0000	5
FolD11	RBXW01000002.1	5801746	2241425	2246799	NC_030991.1	4589937	630486	635860	same	5338	5374	5374	99.3301	2
FolD11	RBXW01000002.1	5801746	1702133	1707346	NC_030991.1	4589937	680552	685776	opposite	4993	5225	5224	95.5598	38
FolD11	RBXW01000002.1	5801746	3014508	3139203	NC_030991.1	4589937	723464	788722	same	64970	124657	65258	52.1190	60
FolD11	RBXW01000002.1	5801746	3238336	3267796	NC_030991.1	4589937	817005	842443	same	23702	31082	25438	76.2564	60
FolD11	RBXW01000002.1	5801746	3272103	3285753	NC_030991.1	4589937	846958	860607	same	13635	13651	13649	99.8828	60
FolD11	RBXW01000002.1	5801746	3285939	3392091	NC_030991.1	4589937	860787	966942	same	106127	106163	106155	99.9661	60
FolD11	RBXW01000002.1	5801746	3394139	3396131	NC_030991.1	4589937	969290	971284	same	1987	1995	1994	99.5990	60
FolD11	RBXW01000002.1	5801746	3396244	3431058	NC_030991.1	4589937	971412	1006230	same	34807	34821	34818	99.9598	60
FolD11	RBXW01000002.1	5801746	3431573	3439593	NC_030991.1	4589937	1006836	1014829	same	7977	8025	7993	99.4019	60
FolD11	RBXW01000002.1	5801746	3448201	3449601	NC_030991.1	4589937	1022765	1024166	same	1398	1401	1401	99.7859	60
