query_genome	query_id	query_length_bp	query_start_0based	query_end_0based	ref_id	ref_length_bp	ref_start_0based	ref_end_0based	orientation	matching_bases	alignment_block_length_bp	ref_span_bp	percent_identity	mapping_quality
FoCL57	JH651431.1	41155	12820	13481	NC_030991.1	4589937	1879067	1879732	same	630	665	665	94.7368	0
FoCL57	JH651476.1	11037	7491	10460	NC_030991.1	4589937	1977361	1980327	opposite	2854	2969	2966	96.1266	0
FoCL57	JH651406.1	152588	10866	13187	NC_030991.1	4589937	2296482	2298883	same	2152	2309	2401	93.2005	1
FoCL57	KK036054.1	1453	1046	1453	NC_030991.1	4589937	2323083	2323488	same	403	407	405	99.0172	0
FoCL57	JH651429.1	42699	26762	27094	NC_030991.1	4589937	2455292	2455624	opposite	330	332	332	99.3976	0
FoCL57	JH651500.1	5303	4165	4518	NC_030991.1	4589937	2492467	2492820	same	347	353	353	98.3003	0
FoCL57	JH651446.1	26737	5932	7774	NC_030991.1	4589937	2500586	2502428	same	1808	1843	1842	98.1009	0
FoCL57	KK035847.1	91901	49070	50106	NC_030991.1	4589937	2598397	2599431	opposite	981	1036	1034	94.6911	1
FoCL57	JH651408.1	106902	40973	45904	NC_030991.1	4589937	2635972	2640930	opposite	4705	4967	4958	94.7252	49
FoCL57	KK036063.1	1433	7	1055	NC_030991.1	4589937	2672715	2673762	same	1010	1048	1047	96.3740	0
FoCL57	JH651456.1	17309	15320	16277	NC_030991.1	4589937	2681444	2682408	same	931	964	964	96.5768	0
FoCL57	KK035924.1	4169	0	523	NC_030991.1	4589937	2681884	2682408	same	504	524	524	96.1832	0
FoCL57	JH651485.1	7924	4129	7924	NC_030991.1	4589937	2714730	2718522	opposite	3567	3798	3792	93.9179	0
FoCL57	KK035992.1	2103	1524	2045	NC_030991.1	4589937	2732820	2733341	same	506	521	521	97.1209	0
FoCL57	JH651433.1	36238	6699	7583	NC_030991.1	4589937	2736438	2737320	opposite	828	891	882	92.9293	0
FoCL57	KK035936.1	3657	27	3648	NC_030991.1	4589937	2738505	2742132	same	3586	3628	3627	98.8423	0
FoCL57	JH651473.1	14833	3592	5006	NC_030991.1	4589937	2753955	2755373	same	1322	1419	1418	93.1642	0
FoCL57	JH651492.1	6824	3180	3626	NC_030991.1	4589937	2754166	2754612	same	427	446	446	95.7399	0
FoCL57	JH651499.1	4935	3012	4935	NC_030991.1	4589937	2755819	2757737	same	1787	1924	1918	92.8794	0
FoCL57	JH651473.1	14833	12918	14833	NC_030991.1	4589937	2764266	2766167	same	1757	1917	1901	91.6536	0
FoCL57	KK035963.1	2824	13	2824	NC_030991.1	4589937	2783732	2786596	opposite	2671	2871	2864	93.0338	0
FoCL57	JH651474.1	11445	9511	11445	NC_030991.1	4589937	2784171	2786105	opposite	1819	1938	1934	93.8596	0
FoCL57	KK036039.1	1593	0	1207	NC_030991.1	4589937	2790039	2791244	same	1192	1207	1205	98.7572	0
FoCL57	KK036121.1	1099	0	1099	NC_030991.1	4589937	2827725	2828819	opposite	1044	1099	1094	94.9955	0
FoCL57	JH651506.1	4125	207	1236	NC_030991.1	4589937	2847389	2848596	opposite	982	1207	1207	81.3587	0
FoCL57	KK036021.1	1678	0	723	NC_030991.1	4589937	2849810	2850551	opposite	686	757	741	90.6209	0
FoCL57	JH651488.1	7300	6201	7300	NC_030991.1	4589937	2861874	2862973	same	1032	1101	1099	93.7330	0
FoCL57	KK035866.1	14714	13808	14714	NC_030991.1	4589937	2862293	2863199	opposite	857	906	906	94.5916	0
FoCL57	KK035866.1	14714	0	973	NC_030991.1	4589937	2867922	2868895	opposite	929	974	973	95.3799	0
FoCL57	KK035883.1	8634	0	8634	NC_030991.1	4589937	2882085	2890575	same	7994	8697	8490	91.9168	1
FoCL57	JH651497.1	6063	3988	6063	NC_030991.1	4589937	2912508	2914581	opposite	2010	2075	2073	96.8675	0
FoCL57	JH651497.1	6063	0	3713	NC_030991.1	4589937	2916379	2920245	opposite	3506	3820	3866	91.7801	0
FoCL57	JH651442.1	27012	38	4421	NC_030991.1	4589937	2924890	2932818	same	4048	7337	7928	55.1724	4
FoCL57	KK036040.1	1610	9	693	NC_030991.1	4589937	3007840	3008536	same	651	703	696	92.6031	0
FoCL57	KK035896.1	6333	43	1818	NC_030991.1	4589937	3070869	3072641	opposite	1627	1780	1772	91.4045	0
FoCL57	KK035903.1	5623	304	869	NC_030991.1	4589937	3159094	3159634	same	517	572	540	90.3846	0
FoCL57	JH651402.1	711798	679663	682123	NC_030991.1	4589937	3207758	3210227	same	2278	2475	2469	92.0404	0
FoCL57	KK035841.1	590168	589760	590168	NC_030991.1	4589937	3239881	3240290	same	408	409	409	99.7555	0
FoCL57	KK035858.1	22213	16579	19568	NC_030991.1	4589937	3365162	3368838	same	2914	3680	3676	79.1848	0
FoCL57	JH651472.1	13070	8796	10209	NC_030991.1	4589937	3759482	3760895	same	1376	1413	1413	97.3815	0
FoCL57	JH651390.1	2759859	2728629	2729080	NC_030991.1	4589937	3833658	3834109	same	436	451	451	96.6741	1
FoCL57	JH651440.1	30340	12848	18900	NC_030991.1	4589937	3886879	3892960	same	5880	6094	6081	96.4883	0
FoCL57	KK035906.1	5500	1064	2508	NC_030991.1	4589937	3922239	3923675	same	1298	1445	1436	89.8270	0
FoCL57	JH651411.1	89040	66496	67939	NC_030991.1	4589937	3922803	3924242	same	1299	1445	1439	89.8962	0
FoCL57	JH651431.1	41155	20043	24814	NC_030991.1	4589937	3984951	3989723	same	4705	4772	4772	98.5960	1
FoCL57	KK035865.1	15131	10959	13178	NC_030991.1	4589937	4022662	4024883	same	2169	2232	2221	97.1774	0
FoCL57	KK036017.1	1747	0	1098	NC_030991.1	4589937	4023103	4024201	opposite	1032	1098	1098	93.9891	0
FoCL57	JH651406.1	152588	39872	40995	NC_030991.1	4589937	4023730	4024856	same	1068	1126	1126	94.8490	0
FoCL57	KK035860.1	20798	490	1003	NC_030991.1	4589937	4040404	4040918	opposite	504	514	514	98.0545	0
FoCL57	KK035868.1	14025	11515	13363	NC_030991.1	4589937	4106895	4108747	same	1772	1853	1852	95.6287	0
FoCL57	JH651481.1	8585	3902	4309	NC_030991.1	4589937	4269024	4269431	same	407	407	407	100.0000	60
FoCL57	KK035851.1	48835	48552	48835	NC_030991.1	4589937	4359233	4359516	same	281	283	283	99.2933	7
FoCL57	JH651460.1	16346	905	1740	NC_030991.1	4589937	4359234	4360069	same	832	835	835	99.6407	57
FoCL57	KK036065.1	1472	0	1472	NC_030991.1	4589937	4394321	4395793	same	1472	1472	1472	100.0000	0
FoCL57	KK035985.1	2202	64	1970	NC_030991.1	4589937	4401966	4403872	same	1750	1906	1906	91.8153	0
FoCL57	JH651429.1	42699	22935	23364	NC_030991.1	4589937	4471653	4472082	opposite	426	429	429	99.3007	39
FoCL57	JH651433.1	36238	106	2680	NC_030991.1	4589937	4551121	4553376	same	2236	2574	2255	86.8687	60
FoCL57	KK035840.1	1038905	365610	367759	NC_030991.1	4589937	4582717	4584918	opposite	1946	2204	2201	88.2940	57
FoCL57	KK035879.1	11068	6635	7349	NC_030992.1	4347182	8997	9705	same	674	717	708	94.0028	60
FoCL57	KK035888.1	7283	200	679	NC_030992.1	4347182	9864	10343	same	463	479	479	96.6597	60
FoCL57	JH651387.1	4395809	44669	127612	NC_030992.1	4347182	10573	89040	same	74224	85037	78467	87.2844	60
FoCL57	JH651387.1	4395809	127748	152307	NC_030992.1	4347182	89176	114470	same	23876	25209	25294	94.7122	60
FoCL57	JH651387.1	4395809	152461	170922	NC_030992.1	4347182	114641	133181	same	17861	18495	18540	96.5720	60
FoCL57	JH651387.1	4395809	171247	183591	NC_030992.1	4347182	133467	145766	same	11885	12353	12299	96.2114	60
FoCL57	JH651387.1	4395809	183891	202306	NC_030992.1	4347182	146190	167521	same	17991	21345	21331	84.2867	60
FoCL57	JH651387.1	4395809	205921	233877	NC_030992.1	4347182	171005	205499	same	27399	34211	34494	80.0883	60
FoCL57	JH651387.1	4395809	234376	237552	NC_030992.1	4347182	206062	209220	same	3114	3178	3158	97.9862	60
FoCL57	JH651387.1	4395809	242021	256900	NC_030992.1	4347182	213668	228747	same	14437	14779	15079	97.6859	60
FoCL57	JH651387.1	4395809	257211	258800	NC_030992.1	4347182	232433	234020	same	1561	1590	1587	98.1761	60
FoCL57	JH651387.1	4395809	258992	260636	NC_030992.1	4347182	234219	235866	same	1558	1647	1647	94.5962	60
FoCL57	JH651387.1	4395809	262174	264254	NC_030992.1	4347182	237443	239523	same	1920	2110	2080	90.9953	60
FoCL57	JH651387.1	4395809	264664	338360	NC_030992.1	4347182	239849	312684	same	70685	74300	72835	95.1346	60
FoCL57	JH651387.1	4395809	338609	370109	NC_030992.1	4347182	312943	342858	same	29112	31565	29915	92.2287	60
FoCL57	JH651387.1	4395809	370336	407055	NC_030992.1	4347182	343089	377352	same	33178	36791	34263	90.1797	60
FoCL57	JH651387.1	4395809	418011	509332	NC_030992.1	4347182	381230	466978	same	83031	92585	85748	89.6808	60
FoCL57	JH651387.1	4395809	509532	522004	NC_030992.1	4347182	467179	480021	same	11868	12671	12842	93.6627	60
FoCL57	JH651387.1	4395809	522055	525117	NC_030992.1	4347182	484230	487295	same	2869	3065	3065	93.6052	60
FoCL57	JH651387.1	4395809	530030	535867	NC_030992.1	4347182	491674	500406	same	5696	8733	8732	65.2239	60
FoCL57	JH651387.1	4395809	536007	572951	NC_030992.1	4347182	500556	538186	same	36322	37649	37630	96.4753	60
FoCL57	JH651387.1	4395809	575818	604127	NC_030992.1	4347182	541116	569261	same	27160	28469	28145	95.4020	60
FoCL57	JH651387.1	4395809	604136	604362	NC_030992.1	4347182	569261	569487	opposite	225	226	226	99.5575	60
FoCL57	JH651387.1	4395809	604362	609450	NC_030992.1	4347182	569496	574583	same	5033	5091	5087	98.8607	60
FoCL57	JH651387.1	4395809	611271	619612	NC_030992.1	4347182	576505	584847	same	8294	8342	8342	99.4246	60
FoCL57	JH651387.1	4395809	620034	708515	NC_030992.1	4347182	585291	673851	same	87652	88647	88560	98.8776	60
FoCL57	JH651387.1	4395809	708666	718362	NC_030992.1	4347182	674051	683775	same	9510	9730	9724	97.7390	60
FoCL57	JH651387.1	4395809	718703	727025	NC_030992.1	4347182	684116	692450	same	8129	8339	8334	97.4817	60
FoCL57	JH651387.1	4395809	727340	731315	NC_030992.1	4347182	692853	696841	same	3928	3988	3988	98.4955	60
FoCL57	JH651387.1	4395809	733910	767571	NC_030992.1	4347182	696848	730717	same	33203	33743	33869	98.3997	60
FoCL57	JH651387.1	4395809	767833	770762	NC_030992.1	4347182	730985	733919	same	2907	2935	2934	99.0460	60
FoCL57	JH651387.1	4395809	771384	823420	NC_030992.1	4347182	735005	787068	same	51143	52038	52063	98.2801	60
FoCL57	JH651387.1	4395809	823878	842422	NC_030992.1	4347182	787642	806186	same	18179	18566	18544	97.9155	60
FoCL57	JH651387.1	4395809	846894	855016	NC_030992.1	4347182	817911	826028	same	7875	8132	8117	96.8396	60
FoCL57	JH651387.1	4395809	860771	864852	NC_030992.1	4347182	831866	835951	same	3988	4087	4085	97.5777	60
FoCL57	JH651387.1	4395809	865895	879863	NC_030992.1	4347182	837122	851168	same	13724	13945	14046	98.4152	60
FoCL57	JH651387.1	4395809	880134	1016387	NC_030992.1	4347182	851454	986715	same	132349	137382	135261	96.3365	60
FoCL57	JH651387.1	4395809	1016649	1055590	NC_030992.1	4347182	987151	1025996	same	38422	39091	38845	98.2886	60
FoCL57	JH651387.1	4395809	1056105	1165143	NC_030992.1	4347182	1026595	1134875	same	107356	109177	108280	98.3321	60
FoCL57	JH651387.1	4395809	1166603	1210546	NC_030992.1	4347182	1136341	1180289	same	43399	43983	43948	98.6722	60
FoCL57	JH651387.1	4395809	1210621	1281303	NC_030992.1	4347182	1180372	1250965	same	70042	70746	70593	99.0049	60
FoCL57	JH651387.1	4395809	1281608	1350491	NC_030992.1	4347182	1251318	1320165	same	68276	68958	68847	99.0110	60
FoCL57	JH651387.1	4395809	1350806	1365594	NC_030992.1	4347182	1320543	1335332	same	14703	14801	14789	99.3379	60
FoCL57	JH651387.1	4395809	1365717	1391232	NC_030992.1	4347182	1335476	1361108	same	25360	25638	25632	98.9157	60
FoCL57	JH651387.1	4395809	1391864	1459029	NC_030992.1	4347182	1361564	1428755	same	66502	67309	67191	98.8011	60
FoCL57	JH651387.1	4395809	1459087	1531182	NC_030992.1	4347182	1428821	1501820	same	71450	73090	72999	97.7562	60
FoCL57	JH651387.1	4395809	1531394	1591306	NC_030992.1	4347182	1502040	1561978	same	59479	59965	59938	99.1895	60
FoCL57	JH651387.1	4395809	1591961	1681444	NC_030992.1	4347182	1562910	1653733	same	88614	90947	90823	97.4348	60
FoCL57	JH651387.1	4395809	1681659	1730959	NC_030992.1	4347182	1653972	1703427	same	48967	49481	49455	98.9612	60
FoCL57	JH651389.1	2870791	2769973	2770255	NC_030992.1	4347182	1703426	1703708	same	281	282	282	99.6454	60
FoCL57	JH651387.1	4395809	1731149	1766853	NC_030992.1	4347182	1703826	1740308	same	35360	36372	36482	97.2176	60
FoCL57	JH651387.1	4395809	1767957	1798678	NC_030992.1	4347182	1741465	1772263	same	30484	30841	30798	98.8424	60
FoCL57	JH651387.1	4395809	1798977	1811942	NC_030992.1	4347182	1772639	1785639	same	12854	13015	13000	98.7630	60
FoCL57	JH651387.1	4395809	1812203	1825160	NC_030992.1	4347182	1786049	1799001	same	12837	12960	12952	99.0509	60
FoCL57	JH651387.1	4395809	1825260	1883157	NC_030992.1	4347182	1799107	1857086	same	56671	57896	57979	97.8841	60
FoCL57	JH651387.1	4395809	1883480	1885759	NC_030992.1	4347182	1858297	1860576	same	2265	2279	2279	99.3857	60
FoCL57	JH651387.1	4395809	1886515	1989959	NC_030992.1	4347182	1860873	1964832	same	102216	104313	103959	97.9897	60
FoCL57	JH651387.1	4395809	1990259	1993286	NC_030992.1	4347182	1965324	1968351	same	3011	3028	3027	99.4386	60
FoCL57	JH651387.1	4395809	1994646	2022102	NC_030992.1	4347182	1969625	1997070	same	27182	27550	27445	98.6642	60
FoCL57	JH651387.1	4395809	2023314	2025221	NC_030992.1	4347182	1998902	2000805	same	1894	1907	1903	99.3183	60
FoCL57	JH651387.1	4395809	2025862	2028746	NC_030992.1	4347182	2000906	2003794	same	2856	2891	2888	98.7893	60
FoCL57	JH651387.1	4395809	2029787	2080857	NC_030992.1	4347182	2004977	2056063	same	50702	51140	51086	99.1435	60
FoCL57	JH651387.1	4395809	2081160	2211882	NC_030992.1	4347182	2056342	2189286	same	129846	133106	132944	97.5508	60
FoCL57	JH651400.1	1058449	958840	960518	NC_030992.1	4347182	2075746	2077423	same	1521	1678	1677	90.6436	16
FoCL57	JH651387.1	4395809	2211962	2261757	NC_030992.1	4347182	2189377	2239090	same	48991	50125	49713	97.7377	60
FoCL57	JH651394.1	2019370	2003039	2003625	NC_030992.1	4347182	2216416	2216998	same	562	592	582	94.9324	60
FoCL57	JH651387.1	4395809	2268180	2271518	NC_030992.1	4347182	2239094	2242372	opposite	3191	3347	3278	95.3391	60
FoCL57	JH651387.1	4395809	2271525	2304475	NC_030992.1	4347182	2248779	2281972	same	32720	33213	33193	98.5156	60
FoCL57	JH651387.1	4395809	2307314	2408608	NC_030992.1	4347182	2283602	2384339	same	99510	100637	100737	98.8801	60
FoCL57	JH651387.1	4395809	2408738	2433471	NC_030992.1	4347182	2384475	2409226	same	24516	24782	24751	98.9266	60
FoCL57	JH651387.1	4395809	2433589	2534422	NC_030992.1	4347182	2409355	2509884	same	99718	100855	100529	98.8726	60
FoCL57	JH651387.1	4395809	2534887	2539137	NC_030992.1	4347182	2510581	2514831	same	4221	4253	4250	99.2476	60
FoCL57	JH651387.1	4395809	2539860	2585984	NC_030992.1	4347182	2515424	2561537	same	45793	46168	46113	99.1877	60
FoCL57	JH651387.1	4395809	2586206	2712948	NC_030992.1	4347182	2561796	2688630	same	125916	126928	126834	99.2027	60
FoCL57	JH651387.1	4395809	2757499	2822578	NC_030992.1	4347182	2689632	2754734	same	64529	65176	65102	99.0073	60
FoCL57	JH651387.1	4395809	2822820	2826644	NC_030992.1	4347182	2754968	2758815	same	3802	3849	3847	98.7789	60
FoCL57	JH651387.1	4395809	2826758	2851912	NC_030992.1	4347182	2758930	2784092	same	24991	25189	25162	99.2139	60
FoCL57	JH651387.1	4395809	2851968	2854633	NC_030992.1	4347182	2784161	2786826	same	2654	2667	2665	99.5126	60
FoCL57	JH651387.1	4395809	2854746	3013166	NC_030992.1	4347182	2786944	2945320	same	156986	158722	158376	98.9063	60
FoCL57	JH651387.1	4395809	3013502	3033384	NC_030992.1	4347182	2945716	2965612	same	19761	19909	19896	99.2566	60
FoCL57	JH651387.1	4395809	3033477	3058796	NC_030992.1	4347182	2965713	2991058	same	25138	25359	25345	99.1285	60
FoCL57	JH651387.1	4395809	3060156	3098796	NC_030992.1	4347182	2992863	3031487	same	38282	38669	38624	98.9992	60
FoCL57	JH651387.1	4395809	3098988	3172418	NC_030992.1	4347182	3031683	3105898	same	72476	74247	74215	97.6147	60
FoCL57	JH651387.1	4395809	3172700	3188706	NC_030992.1	4347182	3106180	3122195	same	15840	16028	16015	98.8271	60
FoCL57	JH651387.1	4395809	3188925	3380561	NC_030992.1	4347182	3122428	3316152	same	189372	193648	193724	97.7919	60
FoCL57	JH651387.1	4395809	3380909	3506669	NC_030992.1	4347182	3316572	3439544	same	122029	125774	122972	97.0224	60
FoCL57	JH651387.1	4395809	3506983	3559472	NC_030992.1	4347182	3439853	3492416	same	52088	52529	52563	99.1605	60
FoCL57	JH651387.1	4395809	3559741	3566861	NC_030992.1	4347182	3492794	3499916	same	7082	7124	7122	99.4104	60
FoCL57	JH651387.1	4395809	3567639	3569479	NC_030992.1	4347182	3500762	3502594	same	1826	1840	1832	99.2391	60
FoCL57	JH651387.1	4395809	3569596	3571081	NC_030992.1	4347182	3502721	3504205	same	1476	1485	1484	99.3939	60
FoCL57	JH651387.1	4395809	3571326	3636028	NC_030992.1	4347182	3504548	3569253	same	64367	64752	64705	99.4054	60
FoCL57	JH651387.1	4395809	3636702	3792528	NC_030992.1	4347182	3570121	3726767	same	154307	156556	156646	98.5635	60
FoCL57	JH651387.1	4395809	3793488	3817611	NC_030992.1	4347182	3727812	3751949	same	23809	24207	24137	98.3558	60
FoCL57	JH651387.1	4395809	3822109	3951313	NC_030992.1	4347182	3757248	3889346	same	127655	132109	132098	96.6285	60
FoCL57	JH651387.1	4395809	3956596	3985677	NC_030992.1	4347182	3891010	3920148	same	28557	29159	29138	97.9355	60
FoCL57	JH651387.1	4395809	3987357	4015981	NC_030992.1	4347182	3932230	3960878	same	28128	28674	28648	98.0958	60
FoCL57	JH651387.1	4395809	4016097	4050393	NC_030992.1	4347182	3961111	3996160	same	33633	35120	35049	95.7659	60
FoCL57	JH651387.1	4395809	4050799	4055797	NC_030992.1	4347182	3996569	4001578	same	4904	5014	5009	97.8061	60
FoCL57	JH651387.1	4395809	4055816	4058964	NC_030992.1	4347182	4001638	4004777	opposite	3025	3148	3139	96.0928	60
FoCL57	JH651387.1	4395809	4059004	4071516	NC_030992.1	4347182	4004777	4017353	same	12270	12577	12576	97.5590	60
FoCL57	JH651387.1	4395809	4071761	4095434	NC_030992.1	4347182	4018759	4042474	same	22982	23820	23715	96.4819	60
FoCL57	JH651387.1	4395809	4095546	4109551	NC_030992.1	4347182	4042796	4056874	same	13588	14036	14078	96.8082	60
FoCL57	JH651387.1	4395809	4109673	4147999	NC_030992.1	4347182	4057009	4096815	same	37378	39855	39806	93.7850	60
FoCL57	JH651387.1	4395809	4156695	4157720	NC_030992.1	4347182	4119453	4120478	same	997	1025	1025	97.2683	60
FoCL57	JH651387.1	4395809	4158143	4211817	NC_030992.1	4347182	4120914	4174865	same	51725	55075	53951	93.9174	60
FoCL57	JH651387.1	4395809	4239589	4246421	NC_030992.1	4347182	4191370	4198901	same	6462	7616	7531	84.8477	60
FoCL57	JH651387.1	4395809	4249934	4254549	NC_030992.1	4347182	4207797	4212412	same	4517	4616	4615	97.8553	60
FoCL57	JH651387.1	4395809	4271989	4297290	NC_030992.1	4347182	4213695	4239881	same	24596	26035	26186	94.4728	60
FoCL57	JH651387.1	4395809	4297527	4299315	NC_030992.1	4347182	4240117	4241906	same	1661	1789	1789	92.8452	60
FoCL57	JH651387.1	4395809	4301126	4309889	NC_030992.1	4347182	4244496	4255396	same	8468	10919	10900	77.5529	60
FoCL57	JH651387.1	4395809	4311381	4314161	NC_030992.1	4347182	4258512	4261292	same	2699	2780	2780	97.0863	60
FoCL57	JH651387.1	4395809	4314384	4344150	NC_030992.1	4347182	4261516	4291720	same	29246	29881	30204	97.8749	60
FoCL57	JH651387.1	4395809	4346297	4377461	NC_030992.1	4347182	4294005	4325174	same	30738	31224	31169	98.4435	60
FoCL57	JH651406.1	152588	85819	89368	NC_030993.1	3984410	1953	5433	opposite	3370	3552	3480	94.8761	5
FoCL57	JH651402.1	711798	708703	711668	NC_030993.1	3984410	2798	5715	opposite	2762	2965	2917	93.1535	60
FoCL57	KK035844.1	206411	60306	120943	NC_030993.1	3984410	14662	78250	opposite	59547	63661	63588	93.5376	60
FoCL57	KK035844.1	206411	44027	59927	NC_030993.1	3984410	78796	94684	opposite	15556	15920	15888	97.7136	60
FoCL57	KK035844.1	206411	34923	42135	NC_030993.1	3984410	106345	113281	opposite	6782	7237	6936	93.7129	60
FoCL57	KK035844.1	206411	21912	34357	NC_030993.1	3984410	113809	126266	opposite	12067	12616	12457	95.6484	60
FoCL57	KK035844.1	206411	10844	20448	NC_030993.1	3984410	127872	137197	opposite	9072	9672	9325	93.7965	60
FoCL57	JH651402.1	711798	587712	588296	NC_030993.1	3984410	148689	149292	same	556	608	603	91.4474	58
FoCL57	KK035844.1	206411	7813	9221	NC_030993.1	3984410	155557	156966	opposite	1367	1409	1409	97.0192	60
FoCL57	KK035844.1	206411	2783	7613	NC_030993.1	3984410	157172	162001	opposite	4768	4830	4829	98.7164	60
FoCL57	KK035844.1	206411	85	2504	NC_030993.1	3984410	162340	164761	opposite	2341	2424	2421	96.5759	60
FoCL57	JH651397.1	1600540	179	11887	NC_030993.1	3984410	164756	176464	same	11528	11714	11708	98.4122	60
FoCL57	JH651397.1	1600540	26095	40112	NC_030993.1	3984410	199666	216764	same	13511	16732	17098	80.7495	60
FoCL57	JH651397.1	1600540	40356	43022	NC_030993.1	3984410	217011	219687	same	2604	2686	2676	96.9471	60
FoCL57	JH651397.1	1600540	43717	86378	NC_030993.1	3984410	226551	269506	same	41862	42999	42955	97.3558	60
FoCL57	JH651397.1	1600540	86433	108774	NC_030993.1	3984410	269576	291621	same	21532	22348	22045	96.3487	60
FoCL57	JH651397.1	1600540	108849	220165	NC_030993.1	3984410	291706	403853	same	108685	113260	112147	95.9606	60
FoCL57	JH651397.1	1600540	223625	229114	NC_030993.1	3984410	407223	412712	same	5408	5490	5489	98.5064	60
FoCL57	JH651397.1	1600540	231681	260272	NC_030993.1	3984410	414289	443595	same	27916	29319	29306	95.2147	60
FoCL57	JH651397.1	1600540	263700	347982	NC_030993.1	3984410	447194	532695	same	83203	85502	85501	97.3112	60
FoCL57	JH651397.1	1600540	350048	351800	NC_030993.1	3984410	538671	540423	same	1713	1752	1752	97.7740	60
FoCL57	JH651397.1	1600540	351959	366178	NC_030993.1	3984410	540585	550532	same	9619	14234	9947	67.5776	60
FoCL57	JH651397.1	1600540	367074	369253	NC_030993.1	3984410	551332	553500	same	2051	2187	2168	93.7814	60
FoCL57	JH651397.1	1600540	375422	392721	NC_030993.1	3984410	554037	571381	same	16882	17356	17344	97.2690	60
FoCL57	JH651397.1	1600540	401752	408192	NC_030993.1	3984410	572038	578481	same	6336	6444	6443	98.3240	60
FoCL57	JH651397.1	1600540	410498	423536	NC_030993.1	3984410	580785	595048	same	12290	14794	14263	83.0742	60
FoCL57	JH651397.1	1600540	424537	488123	NC_030993.1	3984410	596079	659204	same	62043	63660	63125	97.4599	60
FoCL57	JH651397.1	1600540	492998	521721	NC_030993.1	3984410	659192	693789	same	28157	34631	34597	81.3058	60
FoCL57	JH651397.1	1600540	522222	527072	NC_030993.1	3984410	694333	699186	same	4681	4857	4853	96.3764	60
FoCL57	JH651397.1	1600540	539467	557258	NC_030993.1	3984410	701320	719166	same	17318	17868	17846	96.9219	60
FoCL57	JH651397.1	1600540	566797	571595	NC_030993.1	3984410	720958	725763	same	4679	4809	4805	97.2967	60
FoCL57	JH651397.1	1600540	571817	574686	NC_030993.1	3984410	725988	728856	same	2807	2869	2868	97.8390	60
FoCL57	JH651397.1	1600540	574991	586999	NC_030993.1	3984410	729161	741565	same	11728	12481	12404	93.9668	60
FoCL57	JH651397.1	1600540	594637	653658	NC_030993.1	3984410	746611	806055	same	57782	59577	59444	96.9871	60
FoCL57	JH651397.1	1600540	659092	678288	NC_030993.1	3984410	811532	830945	same	18890	19462	19413	97.0609	60
FoCL57	JH651397.1	1600540	678386	698839	NC_030993.1	3984410	831044	851484	same	20097	20462	20440	98.2162	60
FoCL57	JH651397.1	1600540	699172	726335	NC_030993.1	3984410	851953	879125	same	26852	27175	27172	98.8114	60
FoCL57	JH651397.1	1600540	726802	761486	NC_030993.1	3984410	879662	914462	same	34215	34574	34800	98.9616	60
FoCL57	JH651397.1	1600540	765482	768156	NC_030993.1	3984410	923145	925810	same	2640	2675	2665	98.6916	60
FoCL57	JH651397.1	1600540	768351	776566	NC_030993.1	3984410	926129	934369	same	8163	8244	8240	99.0175	60
FoCL57	JH651397.1	1600540	776965	1028760	NC_030993.1	3984410	934815	1186355	same	248731	252426	251540	98.5362	60
FoCL57	JH651397.1	1600540	1028932	1058541	NC_030993.1	3984410	1186529	1216381	same	29244	29851	29852	97.9666	60
FoCL57	JH651397.1	1600540	1058645	1080932	NC_030993.1	3984410	1216488	1238775	same	22146	22301	22287	99.3050	60
FoCL57	JH651397.1	1600540	1081847	1111770	NC_030993.1	3984410	1239892	1269636	same	29492	29990	29744	98.3394	60
FoCL57	JH651397.1	1600540	1111831	1113212	NC_030993.1	3984410	1269713	1271096	same	1375	1383	1383	99.4215	60
FoCL57	JH651397.1	1600540	1113328	1175281	NC_030993.1	3984410	1271215	1333406	same	61568	62240	62191	98.9203	60
FoCL57	JH651397.1	1600540	1176560	1216837	NC_030993.1	3984410	1335047	1375474	same	39979	40373	40427	99.0241	60
FoCL57	JH651397.1	1600540	1217509	1249911	NC_030993.1	3984410	1376136	1408508	same	32124	32417	32372	99.0962	60
FoCL57	JH651397.1	1600540	1250117	1268609	NC_030993.1	3984410	1408706	1427216	same	18401	18514	18510	99.3897	60
FoCL57	JH651397.1	1600540	1268726	1349220	NC_030993.1	3984410	1427343	1508497	same	79953	81221	81154	98.4388	60
FoCL57	JH651397.1	1600540	1349507	1380535	NC_030993.1	3984410	1508942	1539974	same	30609	31024	31032	98.6623	60
FoCL57	JH651397.1	1600540	1380663	1428622	NC_030993.1	3984410	1540191	1588185	same	47653	48020	47994	99.2357	60
FoCL57	JH651397.1	1600540	1428839	1437320	NC_030993.1	3984410	1588488	1596956	same	8409	8486	8468	99.0926	60
FoCL57	JH651397.1	1600540	1438344	1495750	NC_030993.1	3984410	1597711	1656505	same	56754	58680	58794	96.7178	60
FoCL57	JH651391.1	2471847	2387524	2456571	NC_030993.1	3984410	1656499	1725783	opposite	68566	69373	69284	98.8367	60
FoCL57	JH651391.1	2471847	2291209	2387410	NC_030993.1	3984410	1725913	1822832	opposite	95421	97039	96919	98.3326	60
FoCL57	JH651391.1	2471847	2263524	2291003	NC_030993.1	3984410	1823038	1850514	opposite	27292	27504	27476	99.2292	60
FoCL57	JH651391.1	2471847	2222422	2261451	NC_030993.1	3984410	1852080	1891762	opposite	38454	39645	39682	96.9958	60
