query_genome	query_id	query_length_bp	query_start_0based	query_end_0based	ref_id	ref_length_bp	ref_start_0based	ref_end_0based	orientation	matching_bases	alignment_block_length_bp	ref_span_bp	percent_identity	mapping_quality
FoCotton	JH658191.1	11733	0	11733	NC_030991.1	4589937	4191449	4204481	opposite	11419	12932	13032	88.3003	20
FoCotton	KK035379.1	7542	1749	7542	NC_030991.1	4589937	4206435	4212238	same	5688	5816	5803	97.7992	8
FoCotton	KK035365.1	8155	10	8022	NC_030991.1	4589937	4214913	4223328	opposite	7772	8430	8415	92.1945	29
FoCotton	KK035683.1	1891	946	1891	NC_030991.1	4589937	4224410	4225355	opposite	889	945	945	94.0741	0
FoCotton	KK035331.1	11031	4470	11031	NC_030991.1	4589937	4227689	4232696	same	4872	6574	5007	74.1101	60
FoCotton	KK035696.1	2234	1124	2073	NC_030991.1	4589937	4262132	4263083	same	909	951	951	95.5836	0
FoCotton	JH658220.1	8603	0	1330	NC_030991.1	4589937	4270028	4271359	same	1319	1331	1331	99.0984	60
FoCotton	JH658220.1	8603	2279	3118	NC_030991.1	4589937	4272321	4273159	same	823	839	838	98.0930	60
FoCotton	JH658220.1	8603	3965	8603	NC_030991.1	4589937	4273774	4278450	same	4375	4707	4676	92.9467	60
FoCotton	KK035771.1	1385	0	1385	NC_030991.1	4589937	4275885	4277272	same	1354	1387	1387	97.6208	60
FoCotton	JH658255.1	7162	3758	7162	NC_030991.1	4589937	4280215	4283928	opposite	3363	3725	3713	90.2819	60
FoCotton	KK035678.1	1937	305	1937	NC_030991.1	4589937	4280540	4282135	opposite	1470	1634	1595	89.9633	60
FoCotton	JH658255.1	7162	2240	3518	NC_030991.1	4589937	4284200	4285437	opposite	1042	1333	1237	78.1695	60
FoCotton	KK035697.1	1762	0	585	NC_030991.1	4589937	4287180	4287765	opposite	575	585	585	98.2906	60
FoCotton	KK035553.1	3131	4	2319	NC_030991.1	4589937	4292664	4294979	same	2275	2315	2315	98.2721	60
FoCotton	JH658168.1	15159	14469	15159	NC_030991.1	4589937	4294289	4294979	opposite	675	690	690	97.8261	60
FoCotton	JH658168.1	15159	4810	11675	NC_030991.1	4589937	4301440	4308231	opposite	6635	6874	6791	96.5231	60
FoCotton	KK035396.1	7035	207	6492	NC_030991.1	4589937	4311850	4318135	opposite	5909	6331	6285	93.3344	60
FoCotton	KK035774.1	1339	39	1167	NC_030991.1	4589937	4318408	4319527	opposite	1075	1130	1119	95.1327	60
FoCotton	JH658258.1	4745	1240	3489	NC_030991.1	4589937	4319349	4321599	same	2158	2250	2250	95.9111	60
FoCotton	JH658235.1	6273	6041	6273	NC_030991.1	4589937	4323269	4323501	opposite	231	232	232	99.5690	60
FoCotton	JH658235.1	6273	0	4982	NC_030991.1	4589937	4324521	4328535	opposite	3769	4072	4014	92.5589	60
FoCotton	JH658092.1	32956	32307	32956	NC_030991.1	4589937	4333101	4333750	opposite	647	649	649	99.6918	60
FoCotton	JH658092.1	32956	24475	28933	NC_030991.1	4589937	4336468	4340796	opposite	4243	4380	4328	96.8721	60
FoCotton	JH658092.1	32956	10798	21385	NC_030991.1	4589937	4340990	4348811	opposite	7035	8205	7821	85.7404	60
FoCotton	JH658092.1	32956	8951	10583	NC_030991.1	4589937	4349004	4350650	opposite	1481	1546	1646	95.7956	60
FoCotton	JH658092.1	32956	0	7986	NC_030991.1	4589937	4350845	4359115	opposite	7420	8473	8270	87.5723	60
FoCotton	JH658101.1	27360	25906	27241	NC_030991.1	4589937	4367845	4369180	same	1315	1335	1335	98.5019	0
FoCotton	JH658101.1	27360	3111	11029	NC_030991.1	4589937	4382275	4390013	opposite	7531	7925	7738	95.0284	60
FoCotton	JH658132.1	22019	16917	18077	NC_030991.1	4589937	4390011	4391169	same	1132	1160	1158	97.5862	0
FoCotton	KK035254.1	27821	27463	27821	NC_030991.1	4589937	4398763	4399121	same	355	358	358	99.1620	0
FoCotton	KK035437.1	5498	8	646	NC_030991.1	4589937	4406994	4407646	same	611	653	652	93.5681	0
FoCotton	KK035469.1	4548	2124	3011	NC_030991.1	4589937	4406994	4407664	same	647	889	670	72.7784	60
FoCotton	KK035467.1	4616	0	609	NC_030991.1	4589937	4407061	4407673	opposite	588	615	612	95.6098	0
FoCotton	KK035596.1	2698	2059	2698	NC_030991.1	4589937	4407329	4407970	opposite	608	643	641	94.5568	0
FoCotton	KK035469.1	4548	1905	2549	NC_030991.1	4589937	4413660	4414305	same	611	653	645	93.5681	60
FoCotton	KK035581.1	2810	404	2810	NC_030991.1	4589937	4414362	4416768	opposite	2398	2406	2406	99.6675	0
FoCotton	JH658132.1	22019	5963	6476	NC_030991.1	4589937	4416766	4417279	opposite	498	513	513	97.0760	0
FoCotton	JH658108.1	24796	850	3031	NC_030991.1	4589937	4416799	4418974	same	2052	2181	2175	94.0853	0
FoCotton	JH658168.1	15159	1221	2814	NC_030991.1	4589937	4417381	4418974	same	1468	1593	1593	92.1532	0
FoCotton	JH657978.1	171404	41928	42910	NC_030991.1	4589937	4424853	4425831	same	921	982	978	93.7882	0
FoCotton	JH658022.1	73370	1748	2359	NC_030991.1	4589937	4425220	4425831	same	568	611	611	92.9624	0
FoCotton	JH657978.1	171404	42911	43783	NC_030991.1	4589937	4431857	4432724	same	801	872	867	91.8578	0
FoCotton	JH657970.1	202139	186356	186800	NC_030991.1	4589937	4441999	4442443	opposite	444	444	444	100.0000	0
FoCotton	JH657945.1	346831	284444	284887	NC_030991.1	4589937	4442000	4442443	same	443	443	443	100.0000	0
FoCotton	JH658009.1	89445	43201	43644	NC_030991.1	4589937	4442000	4442443	opposite	443	443	443	100.0000	0
FoCotton	JH658142.1	22586	0	233	NC_030991.1	4589937	4442001	4442234	opposite	230	233	233	98.7124	0
FoCotton	JH657931.1	857877	56443	56884	NC_030991.1	4589937	4442001	4442443	same	441	442	442	99.7738	0
FoCotton	JH657938.1	512028	6952	7394	NC_030991.1	4589937	4442001	4442443	opposite	442	442	442	100.0000	0
FoCotton	JH657972.1	191548	81045	81487	NC_030991.1	4589937	4442001	4442443	opposite	442	442	442	100.0000	0
FoCotton	JH658044.1	55790	16334	16776	NC_030991.1	4589937	4442001	4442443	opposite	442	442	442	100.0000	0
FoCotton	JH658082.1	31385	28294	28736	NC_030991.1	4589937	4442001	4442443	opposite	442	442	442	100.0000	0
FoCotton	JH658152.1	16208	4499	4941	NC_030991.1	4589937	4442001	4442443	opposite	442	442	442	100.0000	0
FoCotton	KK035253.1	27786	2887	3329	NC_030991.1	4589937	4442001	4442443	same	440	442	442	99.5475	0
FoCotton	KK035434.1	5462	1902	2344	NC_030991.1	4589937	4442001	4442443	opposite	442	442	442	100.0000	0
FoCotton	KK035514.1	3710	2294	2736	NC_030991.1	4589937	4442001	4442443	same	442	442	442	100.0000	0
FoCotton	KK035509.1	3731	0	400	NC_030991.1	4589937	4471652	4472052	opposite	396	400	400	99.0000	43
FoCotton	KK035318.1	12633	8741	9171	NC_030991.1	4589937	4471653	4472083	same	426	430	430	99.0698	37
FoCotton	JH658065.1	36326	5831	6197	NC_030991.1	4589937	4471707	4472072	opposite	357	366	365	97.5410	31
FoCotton	JH658065.1	36326	4779	5675	NC_030991.1	4589937	4472202	4473113	opposite	847	911	911	92.9748	60
FoCotton	KK035326.1	11716	441	1529	NC_030991.1	4589937	4472219	4473319	opposite	1022	1100	1100	92.9091	1
FoCotton	JH658157.1	15005	11493	13066	NC_030991.1	4589937	4475271	4476844	opposite	1492	1573	1573	94.8506	1
FoCotton	KK035421.1	6031	1375	6031	NC_030991.1	4589937	4515931	4520567	opposite	4535	4656	4636	97.4012	60
FoCotton	KK035544.1	3315	705	1719	NC_030991.1	4589937	4517864	4518879	same	981	1015	1015	96.6502	60
FoCotton	JH658231.1	7172	2941	3690	NC_030991.1	4589937	4523572	4524320	opposite	737	749	748	98.3979	60
FoCotton	JH658188.1	11767	7562	9076	NC_030991.1	4589937	4529966	4531480	same	1482	1514	1514	97.8864	60
FoCotton	KK035518.1	3607	2852	3607	NC_030991.1	4589937	4531482	4532239	same	733	757	757	96.8296	60
FoCotton	JH658161.1	15983	7367	10514	NC_030991.1	4589937	4535611	4538737	opposite	2940	3162	3126	92.9791	60
FoCotton	JH658129.1	21255	16756	18662	NC_030991.1	4589937	4536440	4538354	opposite	1825	1915	1914	95.3003	55
FoCotton	JH658133.1	20702	9023	11861	NC_030991.1	4589937	4540096	4542937	opposite	2685	2841	2841	94.5090	1
FoCotton	JH658157.1	15005	1774	3138	NC_030991.1	4589937	4541665	4543029	same	1274	1364	1364	93.4018	60
FoCotton	JH658056.1	44044	29669	31975	NC_030991.1	4589937	4573039	4575266	opposite	2113	2306	2227	91.6305	60
FoCotton	JH657945.1	346831	277144	279293	NC_030991.1	4589937	4582717	4584918	same	1946	2208	2201	88.1341	59
FoCotton	JH658133.1	20702	15086	16192	NC_030991.1	4589937	4588395	4589501	opposite	1072	1106	1106	96.9259	0
FoCotton	KK035424.1	5910	149	474	NC_030992.1	4347182	3989	4312	opposite	314	325	323	96.6154	0
FoCotton	JH657935.1	579230	32597	33795	NC_030992.1	4347182	10573	11771	same	1156	1198	1198	96.4942	60
FoCotton	JH657935.1	579230	50343	60118	NC_030992.1	4347182	12290	20239	same	7759	9781	7949	79.3273	60
FoCotton	JH657935.1	579230	68204	132708	NC_030992.1	4347182	20641	79458	same	51721	70171	58817	73.7071	60
FoCotton	JH657935.1	579230	133675	135841	NC_030992.1	4347182	81545	83709	same	2052	2168	2164	94.6494	60
FoCotton	JH657935.1	579230	136155	141165	NC_030992.1	4347182	84019	89040	same	4819	5022	5021	95.9578	60
FoCotton	JH657935.1	579230	141301	148187	NC_030992.1	4347182	89176	95881	same	6497	6891	6705	94.2824	60
FoCotton	JH657935.1	579230	150018	155186	NC_030992.1	4347182	95879	101719	same	5019	5843	5840	85.8977	60
FoCotton	JH657935.1	579230	155326	167878	NC_030992.1	4347182	101918	114470	same	12274	12553	12552	97.7774	60
FoCotton	JH657935.1	579230	168032	175193	NC_030992.1	4347182	114641	121758	same	6887	7168	7117	96.0798	60
FoCotton	JH657935.1	579230	175590	186596	NC_030992.1	4347182	122151	133181	same	10587	10959	11030	96.6055	60
FoCotton	JH657935.1	579230	186920	199316	NC_030992.1	4347182	133467	145766	same	11832	12411	12299	95.3348	60
FoCotton	JH657935.1	579230	199623	218047	NC_030992.1	4347182	146196	167521	same	17972	21340	21325	84.2174	60
FoCotton	JH657935.1	579230	225893	226155	NC_030992.1	4347182	183851	184113	same	258	262	262	98.4733	60
FoCotton	JH657935.1	579230	226295	247535	NC_030992.1	4347182	184253	205499	same	20740	21260	21246	97.5541	60
FoCotton	JH657935.1	579230	248034	251647	NC_030992.1	4347182	206062	209220	same	3063	3619	3158	84.6366	60
FoCotton	JH657935.1	579230	256116	268077	NC_030992.1	4347182	213671	225797	same	11535	11945	12126	96.5676	60
FoCotton	JH657935.1	579230	268321	269815	NC_030992.1	4347182	232522	234020	same	1455	1501	1498	96.9354	60
FoCotton	JH657935.1	579230	272813	273260	NC_030992.1	4347182	237443	237890	same	430	447	447	96.1969	60
FoCotton	JH657935.1	579230	278301	301968	NC_030992.1	4347182	247402	271045	same	23184	23678	23643	97.9137	60
FoCotton	JH657935.1	579230	302061	302506	NC_030992.1	4347182	271296	271741	same	425	445	445	95.5056	60
FoCotton	JH657935.1	579230	303368	339799	NC_030992.1	4347182	272176	312671	same	32686	43154	40495	75.7427	60
FoCotton	JH657935.1	579230	340061	375460	NC_030992.1	4347182	312943	353449	same	33874	40985	40506	82.6497	60
FoCotton	JH657935.1	579230	381371	383722	NC_030992.1	4347182	359868	362228	same	2283	2362	2360	96.6554	60
FoCotton	JH657935.1	579230	384035	389709	NC_030992.1	4347182	373993	379654	same	5432	5692	5661	95.4322	60
FoCotton	JH657935.1	579230	389810	522461	NC_030992.1	4347182	379755	476740	same	94284	132541	96985	71.1357	60
FoCotton	JH657935.1	579230	529746	532677	NC_030992.1	4347182	484073	487007	same	2702	2940	2934	91.9048	60
FoCotton	JH657935.1	579230	538010	539052	NC_030992.1	4347182	494642	495684	same	1009	1042	1042	96.8330	60
FoCotton	JH657935.1	579230	541527	578210	NC_030992.1	4347182	498717	536085	same	35589	37451	37368	95.0282	60
FoCotton	JH657960.1	246006	4858	37636	NC_030992.1	4347182	542800	574583	same	30859	32618	31783	94.6073	60
FoCotton	JH657960.1	246006	39445	47779	NC_030992.1	4347182	576505	584847	same	8294	8342	8342	99.4246	60
FoCotton	JH657960.1	246006	48201	136716	NC_030992.1	4347182	585291	673851	same	87370	88677	88560	98.5261	60
FoCotton	JH657960.1	246006	136867	142433	NC_030992.1	4347182	674051	679617	same	5438	5567	5566	97.6828	60
FoCotton	JH657960.1	246006	144856	146710	NC_030992.1	4347182	682035	683891	same	1727	1860	1856	92.8495	60
FoCotton	JH657960.1	246006	146935	155248	NC_030992.1	4347182	684116	692450	same	8095	8337	8334	97.0973	60
FoCotton	JH657960.1	246006	155563	158817	NC_030992.1	4347182	692853	696106	same	3181	3260	3253	97.5767	60
FoCotton	JH657960.1	246006	162148	190012	NC_030992.1	4347182	696842	724931	same	27311	27953	28089	97.7033	60
FoCotton	JH657960.1	246006	190185	195762	NC_030992.1	4347182	725104	730697	same	5459	5604	5593	97.4126	60
FoCotton	JH657960.1	246006	196043	198976	NC_030992.1	4347182	730985	733922	same	2901	2939	2937	98.7070	60
FoCotton	JH657960.1	246006	199598	208069	NC_030992.1	4347182	735005	743521	same	8326	8521	8516	97.7115	60
FoCotton	JH657960.1	246006	218142	245929	NC_030992.1	4347182	752711	780508	same	27109	27768	27797	97.6268	60
FoCotton	KK035217.1	122128	115483	122040	NC_030992.1	4347182	780503	787068	opposite	6435	6565	6565	98.0198	60
FoCotton	KK035217.1	122128	106928	115025	NC_030992.1	4347182	787642	795741	opposite	7911	8107	8099	97.5823	60
FoCotton	KK035217.1	122128	100095	104395	NC_030992.1	4347182	796354	800655	opposite	4184	4308	4301	97.1216	60
FoCotton	KK035217.1	122128	88395	90236	NC_030992.1	4347182	804345	806186	opposite	1788	1843	1841	97.0157	60
FoCotton	KK035217.1	122128	82639	86116	NC_030992.1	4347182	815694	819170	opposite	3244	3478	3476	93.2720	60
FoCotton	KK035217.1	122128	75795	81315	NC_030992.1	4347182	820500	826028	opposite	5393	5529	5528	97.5402	60
FoCotton	KK035217.1	122128	66394	70489	NC_030992.1	4347182	831855	835951	opposite	3982	4097	4096	97.1931	60
FoCotton	KK035217.1	122128	64410	65399	NC_030992.1	4347182	837073	838063	opposite	975	990	990	98.4848	60
FoCotton	KK035217.1	122128	51302	63037	NC_030992.1	4347182	839319	851123	opposite	11393	11703	11804	97.3511	60
FoCotton	KK035217.1	122128	66	50986	NC_030992.1	4347182	851454	901102	opposite	48508	51071	49648	94.9815	60
FoCotton	KK035222.1	96460	11398	96271	NC_030992.1	4347182	901100	986715	opposite	83770	85734	85615	97.7092	60
FoCotton	KK035222.1	96460	2214	11139	NC_030992.1	4347182	987151	998749	opposite	8783	11688	11598	75.1454	60
FoCotton	JH657921.1	1703197	1673799	1700982	NC_030992.1	4347182	998747	1025996	opposite	26901	27266	27249	98.6613	60
FoCotton	JH657921.1	1703197	1579639	1673284	NC_030992.1	4347182	1026595	1121840	opposite	92638	95412	95245	97.0926	60
FoCotton	JH657921.1	1703197	1522900	1578633	NC_030992.1	4347182	1122193	1180289	opposite	54794	58158	58096	94.2158	60
FoCotton	JH657921.1	1703197	1451149	1522825	NC_030992.1	4347182	1180372	1250965	opposite	69962	71733	70593	97.5311	60
FoCotton	JH657921.1	1703197	1382144	1450844	NC_030992.1	4347182	1251318	1320165	opposite	67986	68959	68847	98.5890	60
FoCotton	JH657921.1	1703197	1367047	1381828	NC_030992.1	4347182	1320543	1335332	opposite	14601	14820	14789	98.5223	60
FoCotton	JH657921.1	1703197	1341427	1366918	NC_030992.1	4347182	1335479	1361131	opposite	25279	25658	25652	98.5229	60
FoCotton	JH657921.1	1703197	1273606	1340819	NC_030992.1	4347182	1361564	1428755	opposite	66351	67358	67191	98.5050	60
FoCotton	KK035274.1	19116	17038	17717	NC_030992.1	4347182	1383038	1383717	same	625	679	679	92.0471	60
FoCotton	JH657921.1	1703197	1200842	1273548	NC_030992.1	4347182	1428821	1501828	opposite	71859	73120	73007	98.2754	60
FoCotton	JH657921.1	1703197	1140667	1200638	NC_030992.1	4347182	1502040	1561978	opposite	59392	60001	59938	98.9850	60
FoCotton	JH657921.1	1703197	1050018	1140012	NC_030992.1	4347182	1562910	1653733	opposite	88485	91485	90823	96.7208	60
FoCotton	JH657921.1	1703197	1015331	1049801	NC_030992.1	4347182	1653972	1688427	opposite	34068	34548	34455	98.6106	60
FoCotton	JH657921.1	1703197	1000415	1015240	NC_030992.1	4347182	1688518	1703427	opposite	14668	14935	14909	98.2123	60
FoCotton	JH658010.1	85358	50584	50866	NC_030992.1	4347182	1703426	1703708	same	280	282	282	99.2908	60
FoCotton	JH657921.1	1703197	964543	1000225	NC_030992.1	4347182	1703826	1740308	opposite	35304	36381	36482	97.0397	60
FoCotton	JH657921.1	1703197	932686	963440	NC_030992.1	4347182	1741465	1772263	opposite	30387	30884	30798	98.3908	60
FoCotton	JH657921.1	1703197	919402	932387	NC_030992.1	4347182	1772639	1785639	opposite	12881	13020	13000	98.9324	60
FoCotton	JH657921.1	1703197	906221	919140	NC_030992.1	4347182	1786049	1799001	opposite	12733	12983	12952	98.0744	60
FoCotton	JH657921.1	1703197	848695	906121	NC_030992.1	4347182	1799107	1857094	opposite	56643	57377	57987	98.7207	60
FoCotton	JH657921.1	1703197	846101	848380	NC_030992.1	4347182	1858297	1860576	opposite	2259	2279	2279	99.1224	60
FoCotton	JH657921.1	1703197	741652	845338	NC_030992.1	4347182	1860880	1964832	opposite	101805	104521	103952	97.4015	60
FoCotton	JH657921.1	1703197	738327	741352	NC_030992.1	4347182	1965324	1968351	opposite	3002	3027	3027	99.1741	60
FoCotton	JH657921.1	1703197	709420	736926	NC_030992.1	4347182	1969625	1997070	opposite	27118	27592	27445	98.2821	60
FoCotton	JH657921.1	1703197	706314	708132	NC_030992.1	4347182	1998987	2000805	opposite	1793	1818	1818	98.6249	60
FoCotton	JH657921.1	1703197	702788	705672	NC_030992.1	4347182	2000906	2003794	opposite	2846	2891	2888	98.4434	60
FoCotton	JH657921.1	1703197	650526	701696	NC_030992.1	4347182	2004977	2056063	opposite	50539	51280	51086	98.5550	60
FoCotton	JH657921.1	1703197	519398	650208	NC_030992.1	4347182	2056358	2189286	opposite	129535	133172	132928	97.2689	60
FoCotton	JH657921.1	1703197	469992	519318	NC_030992.1	4347182	2189377	2239090	opposite	48822	49793	49713	98.0499	60
FoCotton	JH657991.1	111555	1983	4970	NC_030992.1	4347182	2212541	2215529	same	2876	2988	2988	96.2517	60
FoCotton	JH657921.1	1703197	460345	463645	NC_030992.1	4347182	2239090	2242367	same	3188	3313	3277	96.2270	60
FoCotton	JH657921.1	1703197	427155	460345	NC_030992.1	4347182	2248760	2281972	opposite	32944	33235	33212	99.1244	60
FoCotton	JH657921.1	1703197	323997	424348	NC_030992.1	4347182	2283602	2384339	opposite	99145	100427	100737	98.7235	60
FoCotton	JH657921.1	1703197	299156	323887	NC_030992.1	4347182	2384456	2409226	opposite	24411	24809	24770	98.3957	60
FoCotton	JH657921.1	1703197	187691	299038	NC_030992.1	4347182	2409355	2514831	opposite	103597	110960	105476	93.3643	60
FoCotton	JH657921.1	1703197	140822	186968	NC_030992.1	4347182	2515424	2561537	opposite	45712	46188	46113	98.9694	60
FoCotton	JH657921.1	1703197	13835	140600	NC_030992.1	4347182	2561796	2688630	opposite	125691	127030	126834	98.9459	60
FoCotton	JH657941.1	423970	357854	422924	NC_030992.1	4347182	2689680	2754734	opposite	64405	65166	65054	98.8322	60
FoCotton	JH657941.1	423970	353763	357612	NC_030992.1	4347182	2754968	2758815	opposite	3811	3849	3847	99.0127	60
FoCotton	JH657941.1	423970	328476	353649	NC_030992.1	4347182	2758930	2784092	opposite	24905	25216	25162	98.7667	60
FoCotton	JH657941.1	423970	325754	328420	NC_030992.1	4347182	2784161	2786826	opposite	2651	2667	2665	99.4001	60
FoCotton	JH657941.1	423970	165266	325641	NC_030992.1	4347182	2786944	2945320	opposite	156691	160587	158376	97.5739	60
FoCotton	JH657991.1	111555	15723	18968	NC_030992.1	4347182	2905143	2908403	opposite	3054	3278	3260	93.1666	60
FoCotton	JH658206.1	9717	3839	6250	NC_030992.1	4347182	2906019	2908431	opposite	2276	2412	2412	94.3615	60
FoCotton	KK035772.1	1374	31	1374	NC_030992.1	4347182	2906382	2907725	opposite	1231	1343	1343	91.6605	60
FoCotton	KK035251.1	31739	1088	2737	NC_030992.1	4347182	2906847	2908496	opposite	1563	1649	1649	94.7847	60
FoCotton	JH657941.1	423970	145004	164930	NC_030992.1	4347182	2945716	2965609	opposite	19682	19955	19893	98.6319	60
FoCotton	JH657941.1	423970	119645	144908	NC_030992.1	4347182	2965713	2991054	opposite	25029	25354	25341	98.7182	60
FoCotton	JH657941.1	423970	79640	118283	NC_030992.1	4347182	2992863	3031487	opposite	38104	38695	38624	98.4727	60
FoCotton	JH657941.1	423970	17672	79448	NC_030992.1	4347182	3031683	3092132	opposite	59405	61091	60449	97.2402	60
FoCotton	JH657941.1	423970	12800	16348	NC_030992.1	4347182	3093512	3097062	opposite	3345	3563	3550	93.8816	60
FoCotton	JH657941.1	423970	8776	12564	NC_030992.1	4347182	3097302	3101087	opposite	3684	3788	3785	97.2545	60
FoCotton	JH657941.1	423970	7189	8485	NC_030992.1	4347182	3101362	3102669	opposite	1207	1311	1307	92.0671	60
FoCotton	JH657941.1	423970	2689	4885	NC_030992.1	4347182	3103697	3105894	opposite	2032	2200	2197	92.3636	60
FoCotton	JH657941.1	423970	174	1670	NC_030992.1	4347182	3106461	3107961	opposite	1428	1500	1500	95.2000	60
FoCotton	JH657939.1	507870	57	14289	NC_030992.1	4347182	3107962	3122195	same	14041	14252	14233	98.5195	60
FoCotton	JH657939.1	507870	14508	206725	NC_030992.1	4347182	3122428	3316152	same	189432	193586	193724	97.8542	60
FoCotton	JH657939.1	507870	207073	330101	NC_030992.1	4347182	3316572	3439544	same	121773	123204	122972	98.8385	60
FoCotton	JH657939.1	507870	332310	384315	NC_030992.1	4347182	3440504	3492416	same	51355	51984	51912	98.7900	60
FoCotton	JH657939.1	507870	384584	391693	NC_030992.1	4347182	3492794	3499916	same	7022	7150	7122	98.2098	60
FoCotton	JH657939.1	507870	392471	394312	NC_030992.1	4347182	3500762	3502594	same	1821	1841	1832	98.9136	60
FoCotton	JH657939.1	507870	394429	395923	NC_030992.1	4347182	3502721	3504205	same	1472	1494	1484	98.5274	60
FoCotton	JH657939.1	507870	396165	460846	NC_030992.1	4347182	3504548	3569253	same	64231	64755	64705	99.1908	60
FoCotton	JH657939.1	507870	461520	507775	NC_030992.1	4347182	3570121	3616639	same	45642	46287	46518	98.6065	60
FoCotton	JH657942.1	365605	255896	365407	NC_030992.1	4347182	3617400	3726767	opposite	107856	109783	109367	98.2447	60
FoCotton	JH657942.1	365605	230583	254923	NC_030992.1	4347182	3727812	3752065	opposite	23931	24369	24253	98.2026	60
FoCotton	JH658009.1	89445	53169	53619	NC_030992.1	4347182	3729061	3729511	same	436	450	450	96.8889	60
FoCotton	JH657942.1	365605	91685	226165	NC_030992.1	4347182	3757250	3890819	opposite	130963	133937	133569	97.7796	60
FoCotton	JH657942.1	365605	86748	91421	NC_030992.1	4347182	3891010	3895704	opposite	4604	4696	4694	98.0409	60
FoCotton	JH657942.1	365605	61630	81767	NC_030992.1	4347182	3900118	3920148	opposite	19389	20171	20030	96.1231	60
FoCotton	JH657942.1	365605	16018	59572	NC_030992.1	4347182	3932230	3975805	opposite	42347	43626	43575	97.0683	60
FoCotton	JH657942.1	365605	186	15787	NC_030992.1	4347182	3976037	3992278	opposite	15310	16283	16241	94.0244	60
FoCotton	KK035254.1	27821	93	3996	NC_030992.1	4347182	3992268	3996160	same	3814	3907	3892	97.6197	60
FoCotton	KK035254.1	27821	4402	9407	NC_030992.1	4347182	3996569	4001578	same	4900	5020	5009	97.6096	60
FoCotton	KK035254.1	27821	9426	12616	NC_030992.1	4347182	4001597	4004777	opposite	3078	3190	3180	96.4890	60
FoCotton	KK035254.1	27821	12616	22524	NC_030992.1	4347182	4004777	4014813	same	9636	10112	10036	95.2927	60
FoCotton	KK035254.1	27821	23467	27465	NC_030992.1	4347182	4015763	4019810	same	3846	4064	4047	94.6358	60
FoCotton	KK035652.1	2086	44	1831	NC_030992.1	4347182	4019809	4021542	opposite	1697	1788	1733	94.9105	60
FoCotton	JH657954.1	262474	251345	262234	NC_030992.1	4347182	4021545	4032413	opposite	10645	10898	10868	97.6785	60
FoCotton	JH657954.1	262474	241201	250147	NC_030992.1	4347182	4033613	4042593	opposite	8765	8982	8980	97.5841	60
FoCotton	JH657954.1	262474	227008	240330	NC_030992.1	4347182	4043500	4056892	opposite	12809	13367	13392	95.8255	60
FoCotton	JH657954.1	262474	215929	226908	NC_030992.1	4347182	4057009	4067978	opposite	10736	10994	10969	97.6533	60
FoCotton	JH657954.1	262474	209865	215546	NC_030992.1	4347182	4068363	4074071	opposite	5506	5717	5708	96.3093	60
FoCotton	JH657954.1	262474	167405	196880	NC_030992.1	4347182	4079109	4120478	opposite	28670	41429	41369	69.2027	60
FoCotton	JH657954.1	262474	164784	166982	NC_030992.1	4347182	4120914	4123113	opposite	2120	2199	2199	96.4075	60
FoCotton	JH657954.1	262474	160669	164611	NC_030992.1	4347182	4123286	4127294	opposite	3722	4027	4008	92.4261	60
FoCotton	JH657954.1	262474	76282	142637	NC_030992.1	4347182	4129655	4180871	opposite	48540	66642	51216	72.8369	60
FoCotton	KK035272.1	19497	3379	8936	NC_030992.1	4347182	4180920	4186648	same	5415	5728	5728	94.5356	60
FoCotton	JH657954.1	262474	40084	41485	NC_030992.1	4347182	4188807	4190208	opposite	1359	1401	1401	97.0021	60
FoCotton	JH657954.1	262474	32560	39792	NC_030992.1	4347182	4190636	4198522	opposite	6943	7972	7886	87.0923	60
FoCotton	JH657954.1	262474	16110	20773	NC_030992.1	4347182	4207878	4212542	opposite	4498	4664	4664	96.4408	60
FoCotton	KK035244.1	36771	16433	36708	NC_030992.1	4347182	4213868	4234999	opposite	19634	20970	21131	93.6290	60
FoCotton	KK035244.1	36771	14922	15702	NC_030992.1	4347182	4235718	4236502	opposite	721	784	784	91.9643	60
FoCotton	KK035394.1	7127	0	5736	NC_030992.1	4347182	4242113	4249523	opposite	5414	7424	7410	72.9256	60
FoCotton	KK035341.1	10319	7293	10319	NC_030992.1	4347182	4249826	4252848	opposite	2950	3026	3022	97.4884	60
FoCotton	KK035301.1	14616	0	1377	NC_030992.1	4347182	4254024	4255396	same	1321	1380	1372	95.7246	60
FoCotton	KK035301.1	14616	2815	5616	NC_030992.1	4347182	4258458	4261259	same	2703	2801	2801	96.5012	60
FoCotton	KK035301.1	14616	5905	14616	NC_030992.1	4347182	4261549	4270313	same	8538	8765	8764	97.4102	60
FoCotton	KK035256.1	27590	0	6894	NC_030992.1	4347182	4270314	4277307	same	6723	6873	6993	97.8175	60
FoCotton	KK035256.1	27590	11771	20995	NC_030992.1	4347182	4282492	4291720	same	9014	9232	9228	97.6386	60
FoCotton	KK035256.1	27590	23141	27511	NC_030992.1	4347182	4294005	4298408	same	4253	4407	4403	96.5056	60
FoCotton	KK035321.1	12214	5093	12210	NC_030992.1	4347182	4298415	4305574	opposite	6861	7167	7159	95.7304	60
FoCotton	KK035455.1	4876	420	1642	NC_030992.1	4347182	4306249	4307470	opposite	1141	1222	1221	93.3715	60
