query_genome	query_id	query_length_bp	query_start_0based	query_end_0based	ref_id	ref_length_bp	ref_start_0based	ref_end_0based	orientation	matching_bases	alignment_block_length_bp	ref_span_bp	percent_identity	mapping_quality
Fo47	NC_072846.1	4259108	2015182	2017318	NC_030991.1	4589937	1859533	1861669	opposite	2042	2136	2136	95.5993	1
Fo47	NC_072846.1	4259108	469609	474651	NC_030991.1	4589937	1877474	1883039	opposite	4637	5746	5565	80.6996	60
Fo47	NC_072846.1	4259108	1267954	1270061	NC_030991.1	4589937	1915255	1917362	opposite	2088	2107	2107	99.0982	60
Fo47	NC_072846.1	4259108	1240366	1242295	NC_030991.1	4589937	1933233	1935188	opposite	1890	1955	1955	96.6752	23
Fo47	NC_072846.1	4259108	2226211	2227174	NC_030991.1	4589937	1936267	1937230	same	898	963	963	93.2503	1
Fo47	NC_072846.1	4259108	1535482	1536809	NC_030991.1	4589937	1936284	1937614	opposite	1242	1330	1330	93.3835	1
Fo47	NC_072846.1	4259108	855764	859802	NC_030991.1	4589937	1937477	1941515	opposite	3882	4038	4038	96.1367	1
Fo47	NC_072850.1	2853886	2839782	2840136	NC_030991.1	4589937	1941402	1941755	same	340	354	353	96.0452	1
Fo47	NC_072846.1	4259108	3056807	3058974	NC_030991.1	4589937	1956373	1958567	opposite	2139	2194	2194	97.4932	28
Fo47	NC_072846.1	4259108	1955877	1957736	NC_030991.1	4589937	1958564	1960432	same	1832	1871	1868	97.9156	3
Fo47	NC_072846.1	4259108	1408147	1412030	NC_030991.1	4589937	1975563	1985127	same	3463	9915	9564	34.9269	1
Fo47	NC_072846.1	4259108	2329639	2331380	NC_030991.1	4589937	2202735	2204444	opposite	1639	1752	1709	93.5502	1
Fo47	NC_072846.1	4259108	3640273	3644815	NC_030991.1	4589937	2237342	2241866	same	4355	4546	4524	95.7985	1
Fo47	NC_072846.1	4259108	196631	207514	NC_030991.1	4589937	2359532	2370225	same	10615	10884	10693	97.5285	18
Fo47	NC_072850.1	2853886	196448	203333	NC_030991.1	4589937	2442242	2449124	opposite	6804	6886	6882	98.8092	0
Fo47	NC_072846.1	4259108	376791	378951	NC_030991.1	4589937	2446963	2449123	opposite	2119	2160	2160	98.1019	1
Fo47	NC_072846.1	4259108	2388184	2388641	NC_030991.1	4589937	2473424	2473881	same	450	457	457	98.4683	1
Fo47	NC_072846.1	4259108	2887958	2888179	NC_030991.1	4589937	2561435	2561656	same	220	221	221	99.5475	1
Fo47	NC_072851.1	2552985	2488053	2491478	NC_030991.1	4589937	2582882	2586368	opposite	3221	3492	3486	92.2394	0
Fo47	NC_072851.1	2552985	2485813	2486759	NC_030991.1	4589937	2598479	2599423	opposite	902	946	944	95.3488	1
Fo47	NC_072846.1	4259108	2854833	2855216	NC_030991.1	4589937	2601906	2602289	opposite	371	383	383	96.8668	1
Fo47	NC_072846.1	4259108	288125	290688	NC_030991.1	4589937	2602294	2604856	opposite	2542	2563	2562	99.1806	1
Fo47	NC_072846.1	4259108	3794059	3794370	NC_030991.1	4589937	2604544	2604855	same	307	311	311	98.7138	1
Fo47	NC_072850.1	2853886	385816	388859	NC_030991.1	4589937	2643958	2646977	same	2766	3051	3019	90.6588	0
Fo47	NC_072846.1	4259108	1836920	1838766	NC_030991.1	4589937	2675513	2677360	same	1802	1847	1847	97.5636	60
Fo47	NC_072846.1	4259108	2246959	2248305	NC_030991.1	4589937	2686573	2687921	opposite	1224	1401	1348	87.3662	1
Fo47	NC_072840.1	6487135	11117	12890	NC_030991.1	4589937	2793962	2795743	opposite	1628	1782	1781	91.3580	0
Fo47	NC_072846.1	4259108	1065542	1068018	NC_030991.1	4589937	3153283	3155759	same	2438	2476	2476	98.4653	1
Fo47	NC_072846.1	4259108	4246498	4247073	NC_030991.1	4589937	3159084	3159634	same	523	582	550	89.8625	1
Fo47	NC_072841.1	5611497	5522473	5525254	NC_030991.1	4589937	3207611	3210386	same	2539	2790	2775	91.0036	0
Fo47	NC_072846.1	4259108	1632540	1634273	NC_030991.1	4589937	3832377	3834109	same	1610	1733	1732	92.9025	52
Fo47	NC_072846.1	4259108	23652	24751	NC_030991.1	4589937	3832658	3833758	opposite	1013	1100	1100	92.0909	1
Fo47	NC_072846.1	4259108	2177724	2179924	NC_030991.1	4589937	3850090	3852290	opposite	2127	2200	2200	96.6818	3
Fo47	NC_072846.1	4259108	818648	819049	NC_030991.1	4589937	3907501	3907903	opposite	396	402	402	98.5075	1
Fo47	NC_072848.1	3277645	199314	202913	NC_030991.1	4589937	3909399	3912998	same	3578	3599	3599	99.4165	0
Fo47	NC_072846.1	4259108	12425	14215	NC_030991.1	4589937	3991940	3993732	same	1641	1797	1792	91.3189	6
Fo47	NC_072846.1	4259108	2884172	2884687	NC_030991.1	4589937	4424826	4425360	same	487	535	534	91.0280	1
Fo47	NC_072846.1	4259108	1415406	1417467	NC_030991.1	4589937	4425837	4427895	same	1945	2061	2058	94.3717	25
Fo47	NC_072846.1	4259108	1378698	1380422	NC_030991.1	4589937	4431857	4433574	same	1614	1724	1717	93.6195	60
Fo47	NC_072842.1	5151772	5026570	5029573	NC_030991.1	4589937	4435183	4438162	opposite	2822	3004	2979	93.9414	0
Fo47	NC_072846.1	4259108	1447134	1449527	NC_030991.1	4589937	4457712	4460105	same	2356	2393	2393	98.4538	29
Fo47	NC_072851.1	2552985	429601	431751	NC_030991.1	4589937	4582717	4584918	opposite	1941	2213	2201	87.7090	57
Fo47	NC_072844.1	4523040	46808	128361	NC_030992.1	4347182	12320	89040	same	75047	81712	76720	91.8433	60
Fo47	NC_072844.1	4523040	128497	153052	NC_030992.1	4347182	89176	114470	same	23892	25204	25294	94.7945	60
Fo47	NC_072844.1	4523040	153206	160345	NC_030992.1	4347182	114641	121758	same	6868	7165	7117	95.8548	60
Fo47	NC_072844.1	4523040	167115	177141	NC_030992.1	4347182	123016	133181	same	9720	10071	10165	96.5147	60
Fo47	NC_072844.1	4523040	177466	189733	NC_030992.1	4347182	133467	145766	same	11885	12312	12299	96.5318	60
Fo47	NC_072844.1	4523040	190049	206130	NC_030992.1	4347182	146206	167521	same	15703	21358	21315	73.5228	60
Fo47	NC_072844.1	4523040	210363	235855	NC_030992.1	4347182	173821	205499	same	25026	31394	31678	79.7159	60
Fo47	NC_072844.1	4523040	236354	239530	NC_030992.1	4347182	206062	209220	same	3100	3178	3158	97.5456	60
Fo47	NC_072844.1	4523040	243999	250086	NC_030992.1	4347182	213668	219722	same	5902	6088	6054	96.9448	60
Fo47	NC_072844.1	4523040	250415	267073	NC_030992.1	4347182	220148	228747	same	8214	16568	8599	49.5775	60
Fo47	NC_072842.1	5151772	4959713	4960781	NC_030992.1	4347182	231306	232374	opposite	985	1069	1068	92.1422	60
Fo47	NC_072844.1	4523040	267385	268974	NC_030992.1	4347182	232433	234020	same	1562	1590	1587	98.2390	60
Fo47	NC_072844.1	4523040	269166	348408	NC_030992.1	4347182	234219	312684	same	76236	79977	78465	95.3224	60
Fo47	NC_072844.1	4523040	348657	380167	NC_030992.1	4347182	312943	342858	same	29171	31567	29915	92.4098	60
Fo47	NC_072844.1	4523040	380394	416705	NC_030992.1	4347182	343089	377352	same	33257	36392	34263	91.3855	60
Fo47	NC_072844.1	4523040	422998	424294	NC_030992.1	4347182	379755	381051	same	1219	1296	1296	94.0586	60
Fo47	NC_072844.1	4523040	426059	511111	NC_030992.1	4347182	382721	466978	same	82890	85125	84257	97.3744	60
Fo47	NC_072844.1	4523040	511311	537214	NC_030992.1	4347182	467179	500406	same	24990	33040	33227	75.6356	60
Fo47	NC_072846.1	4259108	2931161	2934050	NC_030992.1	4347182	491750	494638	opposite	2853	2889	2888	98.7539	1
Fo47	NC_072844.1	4523040	537354	574292	NC_030992.1	4347182	500556	538186	same	36283	37647	37630	96.3769	60
Fo47	NC_072844.1	4523040	577159	611346	NC_030992.1	4347182	541116	574583	same	32297	34500	33467	93.6145	60
Fo47	NC_072844.1	4523040	613160	621501	NC_030992.1	4347182	576505	584847	same	8297	8342	8342	99.4606	60
Fo47	NC_072844.1	4523040	621923	710390	NC_030992.1	4347182	585291	673851	same	87684	88642	88560	98.9192	60
Fo47	NC_072844.1	4523040	710541	720238	NC_030992.1	4347182	674051	683775	same	9509	9730	9724	97.7287	60
Fo47	NC_072844.1	4523040	720579	728972	NC_030992.1	4347182	684116	692450	same	8134	8410	8334	96.7182	60
Fo47	NC_072844.1	4523040	729287	733260	NC_030992.1	4347182	692853	696841	same	3920	3989	3988	98.2702	60
Fo47	NC_072844.1	4523040	735435	769096	NC_030992.1	4347182	696858	730717	same	33222	33731	33859	98.4910	60
Fo47	NC_072844.1	4523040	769358	772287	NC_030992.1	4347182	730985	733919	same	2908	2935	2934	99.0801	60
Fo47	NC_072844.1	4523040	772892	823647	NC_030992.1	4347182	734986	787068	same	49870	52057	52082	95.7988	60
Fo47	NC_072844.1	4523040	824105	842648	NC_030992.1	4347182	787642	806186	same	18205	18565	18544	98.0609	60
Fo47	NC_072844.1	4523040	846289	846761	NC_030992.1	4347182	817070	817543	same	447	473	473	94.5032	60
Fo47	NC_072844.1	4523040	847163	855282	NC_030992.1	4347182	817914	826028	same	7894	8129	8114	97.1091	60
Fo47	NC_072844.1	4523040	861037	865122	NC_030992.1	4347182	831866	835951	same	3994	4087	4085	97.7245	60
Fo47	NC_072844.1	4523040	866165	880133	NC_030992.1	4347182	837122	851168	same	13722	13945	14046	98.4009	60
Fo47	NC_072844.1	4523040	880404	1016613	NC_030992.1	4347182	851454	986715	same	132318	137360	135261	96.3294	60
Fo47	NC_072844.1	4523040	1016875	1055827	NC_030992.1	4347182	987151	1025996	same	38456	39074	38845	98.4184	60
Fo47	NC_072844.1	4523040	1056342	1164478	NC_030992.1	4347182	1026595	1134875	same	107293	108344	108280	99.0299	60
Fo47	NC_072844.1	4523040	1165938	1209906	NC_030992.1	4347182	1136341	1180289	same	43443	43988	43948	98.7610	60
Fo47	NC_072844.1	4523040	1209981	1280649	NC_030992.1	4347182	1180372	1250965	same	70019	70752	70593	98.9640	60
Fo47	NC_072844.1	4523040	1280954	1349845	NC_030992.1	4347182	1251318	1320165	same	68288	68953	68847	99.0356	60
Fo47	NC_072844.1	4523040	1350160	1364925	NC_030992.1	4347182	1320543	1335332	same	14690	14794	14789	99.2970	60
Fo47	NC_072844.1	4523040	1365051	1390564	NC_030992.1	4347182	1335476	1361108	same	25359	25638	25632	98.9118	60
Fo47	NC_072844.1	4523040	1391199	1458501	NC_030992.1	4347182	1361564	1428755	same	66504	67438	67191	98.6150	60
Fo47	NC_072844.1	4523040	1458559	1460155	NC_030992.1	4347182	1428821	1430417	same	1590	1596	1596	99.6241	60
Fo47	NC_072844.1	4523040	1462035	1532340	NC_030992.1	4347182	1430573	1501828	same	69735	71304	71255	97.7996	60
Fo47	NC_072844.1	4523040	1532544	1592459	NC_030992.1	4347182	1502040	1561978	same	59476	59968	59938	99.1796	60
Fo47	NC_072844.1	4523040	1593114	1682584	NC_030992.1	4347182	1562910	1653733	same	88630	90942	90823	97.4577	60
Fo47	NC_072844.1	4523040	1682799	1732090	NC_030992.1	4347182	1653972	1703427	same	48960	49496	49455	98.9171	60
Fo47	NC_072841.1	5611497	5358255	5358537	NC_030992.1	4347182	1703426	1703708	same	281	282	282	99.6454	60
Fo47	NC_072844.1	4523040	1732280	1767992	NC_030992.1	4347182	1703826	1740308	same	35364	36375	36482	97.2206	60
Fo47	NC_072844.1	4523040	1769096	1799821	NC_030992.1	4347182	1741465	1772263	same	30480	30841	30798	98.8295	60
Fo47	NC_072844.1	4523040	1800120	1813092	NC_030992.1	4347182	1772639	1785639	same	12857	13022	13000	98.7329	60
Fo47	NC_072844.1	4523040	1813353	1826306	NC_030992.1	4347182	1786049	1799001	same	12844	12960	12952	99.1049	60
Fo47	NC_072844.1	4523040	1826406	1860652	NC_030992.1	4347182	1799107	1833609	same	33931	34374	34502	98.7112	60
Fo47	NC_072844.1	4523040	1862421	1884720	NC_030992.1	4347182	1834367	1857086	same	21967	22214	22719	98.8881	60
Fo47	NC_072844.1	4523040	1885043	1887322	NC_030992.1	4347182	1858297	1860576	same	2265	2279	2279	99.3857	60
Fo47	NC_072844.1	4523040	1888078	1991578	NC_030992.1	4347182	1860873	1964832	same	102238	104348	103959	97.9779	60
Fo47	NC_072844.1	4523040	1991878	1994904	NC_030992.1	4347182	1965324	1968351	same	3010	3027	3027	99.4384	60
Fo47	NC_072844.1	4523040	1996264	2023757	NC_030992.1	4347182	1969625	1997070	same	27234	27543	27445	98.8781	60
Fo47	NC_072844.1	4523040	2024969	2026876	NC_030992.1	4347182	1998902	2000805	same	1894	1907	1903	99.3183	60
Fo47	NC_072844.1	4523040	2027517	2030401	NC_030992.1	4347182	2000906	2003794	same	2857	2891	2888	98.8239	60
Fo47	NC_072844.1	4523040	2031442	2082472	NC_030992.1	4347182	2004977	2056063	same	50676	51127	51086	99.1179	60
Fo47	NC_072844.1	4523040	2082775	2213541	NC_030992.1	4347182	2056342	2189286	same	129894	133131	132944	97.5686	60
Fo47	NC_072844.1	4523040	2213621	2258971	NC_030992.1	4347182	2189377	2234748	same	44958	45475	45371	98.8631	60
Fo47	NC_072844.1	4523040	2275894	2277465	NC_030992.1	4347182	2239308	2240858	same	1444	1572	1550	91.8575	60
Fo47	NC_072844.1	4523040	2305637	2338587	NC_030992.1	4347182	2248785	2281972	same	32735	33200	33187	98.5994	60
Fo47	NC_072844.1	4523040	2341426	2441824	NC_030992.1	4347182	2283602	2384339	same	99460	100422	100737	99.0420	60
Fo47	NC_072844.1	4523040	2441955	2466703	NC_030992.1	4347182	2384475	2409226	same	24525	24787	24751	98.9430	60
Fo47	NC_072844.1	4523040	2466821	2567644	NC_030992.1	4347182	2409355	2509884	same	99696	100854	100529	98.8518	60
Fo47	NC_072844.1	4523040	2568109	2572359	NC_030992.1	4347182	2510581	2514831	same	4219	4253	4250	99.2006	60
Fo47	NC_072844.1	4523040	2573082	2619204	NC_030992.1	4347182	2515424	2561537	same	45792	46165	46113	99.1920	60
Fo47	NC_072844.1	4523040	2619426	2746293	NC_030992.1	4347182	2561796	2688630	same	125892	127074	126834	99.0698	60
Fo47	NC_072844.1	4523040	2788140	2853238	NC_030992.1	4347182	2689632	2754734	same	64531	65184	65102	98.9982	60
Fo47	NC_072844.1	4523040	2853480	2857300	NC_030992.1	4347182	2754968	2758815	same	3797	3849	3847	98.6490	60
Fo47	NC_072844.1	4523040	2857414	2885288	NC_030992.1	4347182	2758930	2786826	same	27654	27970	27896	98.8702	60
Fo47	NC_072844.1	4523040	2885401	3043764	NC_030992.1	4347182	2786944	2945320	same	156917	158729	158376	98.8584	60
Fo47	NC_072844.1	4523040	3044100	3063984	NC_030992.1	4347182	2945716	2965612	same	19765	19908	19896	99.2817	60
Fo47	NC_072844.1	4523040	3064077	3089416	NC_030992.1	4347182	2965713	2991058	same	25162	25360	25345	99.2192	60
Fo47	NC_072844.1	4523040	3090776	3129375	NC_030992.1	4347182	2992863	3031487	same	38241	38674	38624	98.8804	60
Fo47	NC_072844.1	4523040	3129567	3203049	NC_030992.1	4347182	3031683	3105954	same	72515	74303	74271	97.5936	60
Fo47	NC_072844.1	4523040	3203275	3219301	NC_030992.1	4347182	3106180	3122195	same	15858	16035	16015	98.8962	60
Fo47	NC_072844.1	4523040	3219520	3410831	NC_030992.1	4347182	3122428	3316152	same	189340	193412	193724	97.8946	60
Fo47	NC_072844.1	4523040	3411179	3534178	NC_030992.1	4347182	3316572	3439544	same	122018	123149	122972	99.0816	60
Fo47	NC_072844.1	4523040	3534492	3586987	NC_030992.1	4347182	3439853	3492416	same	52093	52520	52563	99.1870	60
Fo47	NC_072844.1	4523040	3587256	3594382	NC_030992.1	4347182	3492794	3499916	same	7081	7130	7122	99.3128	60
Fo47	NC_072844.1	4523040	3595160	3597000	NC_030992.1	4347182	3500762	3502594	same	1825	1840	1832	99.1848	60
Fo47	NC_072844.1	4523040	3597117	3598602	NC_030992.1	4347182	3502721	3504205	same	1477	1485	1484	99.4613	60
Fo47	NC_072844.1	4523040	3598847	3663519	NC_030992.1	4347182	3504548	3569253	same	64344	64738	64705	99.3914	60
Fo47	NC_072844.1	4523040	3664193	3819934	NC_030992.1	4347182	3570121	3726767	same	154224	156541	156646	98.5199	60
Fo47	NC_072844.1	4523040	3820894	3845025	NC_030992.1	4347182	3727812	3751949	same	23837	24204	24137	98.4837	60
Fo47	NC_072844.1	4523040	3850118	3981166	NC_030992.1	4347182	3757248	3889346	same	129572	132116	132098	98.0744	60
Fo47	NC_072844.1	4523040	3986449	4015564	NC_030992.1	4347182	3891010	3920148	same	28536	29173	29138	97.8165	60
Fo47	NC_072844.1	4523040	4017244	4045912	NC_030992.1	4347182	3932230	3960892	same	28141	28679	28662	98.1241	60
Fo47	NC_072844.1	4523040	4046007	4080294	NC_030992.1	4347182	3961104	3996160	same	33653	35123	35056	95.8147	60
Fo47	NC_072844.1	4523040	4080703	4085844	NC_030992.1	4347182	3996572	4001578	same	4895	5161	5006	94.8460	60
Fo47	NC_072844.1	4523040	4085863	4089057	NC_030992.1	4347182	4001597	4004777	opposite	3049	3195	3180	95.4304	60
Fo47	NC_072844.1	4523040	4089057	4101598	NC_030992.1	4347182	4004777	4017353	same	12317	12581	12576	97.9016	60
Fo47	NC_072844.1	4523040	4101843	4125514	NC_030992.1	4347182	4018759	4042474	same	22943	23832	23715	96.2697	60
Fo47	NC_072844.1	4523040	4125626	4139649	NC_030992.1	4347182	4042796	4056892	same	13617	14054	14096	96.8906	60
Fo47	NC_072844.1	4523040	4139749	4177721	NC_030992.1	4347182	4057009	4096622	same	37064	39664	39613	93.4449	60
Fo47	NC_072844.1	4523040	4185363	4186388	NC_030992.1	4347182	4119453	4120478	same	997	1025	1025	97.2683	60
Fo47	NC_072844.1	4523040	4186811	4188656	NC_030992.1	4347182	4120914	4122728	same	1786	1845	1814	96.8022	60
Fo47	NC_072844.1	4523040	4189314	4192237	NC_030992.1	4347182	4123387	4126362	same	2754	2983	2975	92.3232	60
Fo47	NC_072844.1	4523040	4221564	4263276	NC_030992.1	4347182	4132922	4174865	same	39877	43060	41943	92.6080	60
Fo47	NC_072844.1	4523040	4291364	4298215	NC_030992.1	4347182	4191370	4198901	same	6491	7615	7531	85.2397	60
Fo47	NC_072844.1	4523040	4302077	4306814	NC_030992.1	4347182	4207786	4212520	same	4575	4740	4734	96.5190	60
Fo47	NC_072844.1	4523040	4324152	4349478	NC_030992.1	4347182	4213695	4239881	same	24628	26037	26186	94.5885	60
Fo47	NC_072844.1	4523040	4349715	4351503	NC_030992.1	4347182	4240117	4241906	same	1662	1789	1789	92.9011	60
Fo47	NC_072844.1	4523040	4353314	4362064	NC_030992.1	4347182	4244496	4255396	same	8450	10919	10900	77.3880	60
Fo47	NC_072844.1	4523040	4363556	4396356	NC_030992.1	4347182	4258512	4291720	same	32148	32884	33208	97.7618	60
Fo47	NC_072844.1	4523040	4398502	4429677	NC_030992.1	4347182	4294005	4325174	same	30790	31202	31169	98.6796	60
Fo47	NC_072841.1	5611497	5595740	5600508	NC_030993.1	3984410	1079	5716	opposite	4392	4785	4637	91.7868	60
Fo47	NC_072845.1	4300638	4167756	4228305	NC_030993.1	3984410	14662	78250	opposite	59472	63638	63588	93.4536	60
Fo47	NC_072845.1	4300638	4151396	4167190	NC_030993.1	3984410	78796	94579	opposite	15467	15815	15783	97.7996	60
Fo47	NC_072845.1	4300638	4142239	4149399	NC_030993.1	3984410	106345	113281	opposite	6781	7219	6936	93.9327	60
Fo47	NC_072845.1	4300638	4129228	4141673	NC_030993.1	3984410	113809	126266	opposite	12108	12616	12457	95.9734	60
Fo47	NC_072845.1	4300638	4118110	4127764	NC_030993.1	3984410	127872	137197	opposite	9104	9685	9325	94.0010	60
Fo47	NC_072845.1	4300638	4115046	4116454	NC_030993.1	3984410	155557	156966	opposite	1368	1409	1409	97.0901	60
Fo47	NC_072845.1	4300638	4110017	4114846	NC_030993.1	3984410	157172	162001	opposite	4758	4829	4829	98.5297	60
Fo47	NC_072845.1	4300638	4095615	4109738	NC_030993.1	3984410	162340	176464	opposite	13869	14134	14124	98.1251	60
Fo47	NC_072842.1	5151772	4973886	4975808	NC_030993.1	3984410	189710	191632	opposite	1733	1922	1922	90.1665	60
Fo47	NC_072845.1	4300638	4071912	4081407	NC_030993.1	3984410	199666	209514	opposite	9102	9923	9848	91.7263	60
Fo47	NC_072845.1	4300638	4065004	4071701	NC_030993.1	3984410	209911	216764	opposite	6527	6724	6853	97.0702	60
Fo47	NC_072845.1	4300638	4062093	4064613	NC_030993.1	3984410	217150	219687	opposite	2481	2537	2537	97.7927	60
Fo47	NC_072845.1	4300638	3995719	4061398	NC_030993.1	3984410	226551	291621	opposite	63392	66091	65070	95.9162	60
Fo47	NC_072845.1	4300638	3884410	3995644	NC_030993.1	3984410	291706	403853	opposite	108597	113261	112147	95.8821	60
Fo47	NC_072845.1	4300638	3853810	3880950	NC_030993.1	3984410	407223	434495	opposite	26617	27294	27272	97.5196	60
Fo47	NC_072845.1	4300638	3845413	3851115	NC_030993.1	3984410	437212	443595	opposite	5495	6387	6383	86.0341	60
Fo47	NC_072845.1	4300638	3757490	3841985	NC_030993.1	3984410	447194	532700	opposite	83475	85489	85506	97.6441	60
Fo47	NC_072845.1	4300638	3751638	3755402	NC_030993.1	3984410	538671	542436	opposite	3687	3765	3765	97.9283	60
Fo47	NC_072845.1	4300638	3739652	3750419	NC_030993.1	3984410	543419	550532	opposite	6861	10781	7113	63.6397	60
Fo47	NC_072845.1	4300638	3736577	3738756	NC_030993.1	3984410	551332	553500	opposite	2052	2187	2168	93.8272	60
Fo47	NC_072845.1	4300638	3712961	3730305	NC_030993.1	3984410	554037	571390	opposite	16908	17378	17353	97.2954	60
Fo47	NC_072845.1	4300638	3697502	3703940	NC_030993.1	3984410	572038	578481	opposite	6346	6443	6443	98.4945	60
Fo47	NC_072845.1	4300638	3682144	3695196	NC_030993.1	3984410	580785	595048	opposite	12303	14792	14263	83.1733	60
Fo47	NC_072845.1	4300638	3591768	3681143	NC_030993.1	3984410	596079	693789	opposite	87353	98223	97710	88.9333	60
Fo47	NC_072845.1	4300638	3586416	3591267	NC_030993.1	3984410	694333	699186	opposite	4675	4857	4853	96.2528	60
Fo47	NC_072845.1	4300638	3549896	3574021	NC_030993.1	3984410	701320	725763	opposite	23373	24509	24443	95.3650	60
Fo47	NC_072845.1	4300638	3546805	3549674	NC_030993.1	3984410	725988	728856	opposite	2807	2869	2868	97.8390	60
Fo47	NC_072845.1	4300638	3534492	3546500	NC_030993.1	3984410	729161	741565	opposite	11730	12481	12404	93.9829	60
Fo47	NC_072845.1	4300638	3467433	3526854	NC_030993.1	3984410	746611	806055	opposite	58270	59556	59444	97.8407	60
Fo47	NC_072845.1	4300638	3442665	3462038	NC_030993.1	3984410	811529	830945	opposite	18890	19638	19416	96.1911	60
Fo47	NC_072845.1	4300638	3422113	3442567	NC_030993.1	3984410	831044	851484	opposite	20103	20461	20440	98.2503	60
Fo47	NC_072845.1	4300638	3418554	3421780	NC_030993.1	3984410	851953	855179	opposite	3190	3226	3226	98.8841	60
Fo47	NC_072845.1	4300638	3398304	3411758	NC_030993.1	3984410	865668	879125	opposite	13324	13463	13457	98.9675	60
Fo47	NC_072845.1	4300638	3363157	3397837	NC_030993.1	3984410	879662	914462	opposite	34215	34584	34800	98.9330	60
Fo47	NC_072845.1	4300638	3356487	3359161	NC_030993.1	3984410	923145	925810	opposite	2640	2675	2665	98.6916	60
Fo47	NC_072845.1	4300638	3348096	3356292	NC_030993.1	3984410	926129	934369	opposite	8148	8243	8240	98.8475	60
Fo47	NC_072845.1	4300638	3216650	3347697	NC_030993.1	3984410	934815	1065647	opposite	129328	131526	130832	98.3288	60
Fo47	NC_072845.1	4300638	3096240	3216661	NC_030993.1	3984410	1065864	1186355	opposite	119216	120656	120491	98.8065	60
Fo47	NC_072845.1	4300638	3066508	3096068	NC_030993.1	3984410	1186529	1216381	opposite	29196	29850	29852	97.8090	60
Fo47	NC_072845.1	4300638	3044117	3066404	NC_030993.1	3984410	1216488	1238775	opposite	22148	22302	22287	99.3095	60
Fo47	NC_072845.1	4300638	3013279	3043202	NC_030993.1	3984410	1239892	1269636	opposite	29496	29990	29744	98.3528	60
Fo47	NC_072845.1	4300638	3011850	3013218	NC_030993.1	3984410	1269713	1271096	opposite	1362	1383	1383	98.4816	60
Fo47	NC_072845.1	4300638	2949592	3011734	NC_030993.1	3984410	1271215	1333406	opposite	61760	62233	62191	99.2400	60
Fo47	NC_072845.1	4300638	2908038	2948313	NC_030993.1	3984410	1335047	1375474	opposite	39968	40377	40427	98.9870	60
Fo47	NC_072845.1	4300638	2874971	2907366	NC_030993.1	3984410	1376136	1408508	opposite	32115	32417	32372	99.0684	60
Fo47	NC_072845.1	4300638	2856273	2874765	NC_030993.1	3984410	1408706	1427216	opposite	18402	18514	18510	99.3951	60
Fo47	NC_072845.1	4300638	2775651	2856156	NC_030993.1	3984410	1427343	1508497	opposite	79957	81231	81154	98.4316	60
Fo47	NC_072845.1	4300638	2744301	2775364	NC_030993.1	3984410	1508942	1539974	opposite	30636	31024	31032	98.7494	60
Fo47	NC_072845.1	4300638	2696223	2744173	NC_030993.1	3984410	1540191	1588185	opposite	47625	48034	47994	99.1485	60
Fo47	NC_072845.1	4300638	2687530	2696006	NC_030993.1	3984410	1588488	1596956	opposite	8405	8485	8468	99.0572	60
Fo47	NC_072845.1	4300638	2560057	2686506	NC_030993.1	3984410	1597711	1725783	opposite	125327	128045	128072	97.8773	60
Fo47	NC_072845.1	4300638	2463760	2559943	NC_030993.1	3984410	1725913	1822832	opposite	95405	97029	96919	98.3263	60
Fo47	NC_072845.1	4300638	2436081	2463548	NC_030993.1	3984410	1823044	1850514	opposite	27278	27497	27470	99.2035	60
Fo47	NC_072845.1	4300638	2394978	2434008	NC_030993.1	3984410	1852080	1891762	opposite	38456	39644	39682	97.0033	60
Fo47	NC_072845.1	4300638	2338989	2394655	NC_030993.1	3984410	1892184	1948601	opposite	54998	56228	56417	97.8125	60
Fo47	NC_072845.1	4300638	2045987	2337344	NC_030993.1	3984410	1950563	2242236	opposite	288843	292021	291673	98.9117	60
Fo47	NC_072845.1	4300638	2042629	2043772	NC_030993.1	3984410	2244634	2245793	opposite	1132	1159	1159	97.6704	60
Fo47	NC_072845.1	4300638	1937534	2036258	NC_030993.1	3984410	2251543	2351601	opposite	97924	100194	100058	97.7344	60
Fo47	NC_072845.1	4300638	1870343	1937426	NC_030993.1	3984410	2351717	2418795	opposite	66612	67133	67078	99.2239	60
Fo47	NC_072845.1	4300638	1830822	1868815	NC_030993.1	3984410	2419873	2457778	opposite	37585	38029	37905	98.8325	60
Fo47	NC_072845.1	4300638	1732292	1830683	NC_030993.1	3984410	2457939	2556414	opposite	97382	98579	98475	98.7857	60
Fo47	NC_072845.1	4300638	1715891	1732036	NC_030993.1	3984410	2556849	2573004	opposite	15976	16184	16155	98.7148	60
Fo47	NC_072845.1	4300638	1660857	1715495	NC_030993.1	3984410	2573511	2628074	opposite	54049	54672	54563	98.8605	60
Fo47	NC_072845.1	4300638	1644165	1660737	NC_030993.1	3984410	2628202	2644807	opposite	16467	16620	16605	99.0794	60
Fo47	NC_072845.1	4300638	1632135	1643993	NC_030993.1	3984410	2644979	2656824	opposite	11748	11871	11845	98.9639	60
Fo47	NC_072845.1	4300638	1602793	1629552	NC_030993.1	3984410	2658742	2683976	opposite	24942	26818	25234	93.0047	60
Fo47	NC_072845.1	4300638	1591598	1602691	NC_030993.1	3984410	2684089	2695181	opposite	10990	11097	11092	99.0358	60
Fo47	NC_072845.1	4300638	1569490	1591446	NC_030993.1	3984410	2695344	2717272	opposite	21793	21972	21928	99.1853	60
